metric,algo_a,algo_b,wilcoxon_p,cohen_dz,mean_a,mean_b,holm_p
hv,AW-NSGA-II,NSGA-II-2obj,9.313225746154785e-10,-2.221121563725839,0.529929293434484,0.23216130895753112,6.51925802230835e-09
hv,AW-NSGA-II,NSGA-II-3obj,0.2918785363435745,-0.183843923693757,0.529929293434484,0.5021406703043751,1.0
hv,AW-NSGA-II,NSGA-III,0.4838367886841297,-0.02614357148888552,0.529929293434484,0.5256242075157388,1.0
hv,AW-NSGA-II,MOEA/D,0.9999999487772584,1.3159377468762437,0.529929293434484,0.7344603334335299,1.0
hv,AW-NSGA-II,GA-SA,0.2385532408952713,-0.15901044120576724,0.529929293434484,0.4919751014765325,1.0
hv,AW-NSGA-II,A*-GA,1.862645149230957e-09,-2.255161200371197,0.529929293434484,0.15064441796319777,1.1175870895385742e-08
hv,AW-NSGA-II,LWC,0.39607954677194357,-0.06471022261173177,0.529929293434484,0.5205626343158641,1.0
