seed,algo,row,f1,f2,f3,f4,knee
36,LWC,7,305.3333333333333,2495.4882284173873,1387.6666666666667,0.0,0
36,LWC,8,336.0,2629.9779256602214,1343.8333333333335,0.0,0
36,LWC,9,336.0,2555.144851586147,1345.0,0.0,0
36,LWC,10,326.6666666666667,2493.9052212669853,1358.1666666666665,0.0,0
36,LWC,11,312.3333333333333,2413.5102989247016,1392.3333333333335,0.0,0
36,LWC,12,324.0,2476.301907325186,1365.5,0.0,0
36,LWC,13,306.6666666666667,2455.039499841534,1375.9999999999998,0.0,0
36,LWC,14,313.0,2397.7191828528084,1381.0,0.0,0
36,LWC,15,315.0,2486.5841186038847,1367.8333333333333,0.0,0
36,LWC,16,341.33333333333337,2470.4894742785273,1365.5000000000002,0.0,0
36,LWC,17,318.0,2400.259164827329,1377.1666666666667,0.0,0
36,LWC,18,313.0,2441.164798810685,1378.3333333333335,0.0,0
36,LWC,19,337.6666666666667,2483.4545049033786,1362.0,0.0,0
36,LWC,20,299.0,2513.1954323306227,1372.5,0.0,0
36,LWC,21,305.3333333333333,2495.4882284173873,1387.6666666666667,0.0,0
36,LWC,22,299.0,2534.570153535171,1370.5,0.0,0
36,LWC,23,326.66666666666674,2532.6452960305915,1347.0,0.0,0
36,LWC,24,310.0,2437.4429544218638,1392.3333333333335,0.0,0
36,LWC,25,312.3333333333333,2433.229700614556,1391.8333333333335,0.0,0
36,LWC,26,299.0,2513.1954323306227,1372.5,0.0,0
36,LWC,27,336.0,2524.443357948089,1347.6666666666667,0.0,0
36,LWC,28,336.0,2524.443357948089,1347.6666666666667,0.0,0
36,LWC,29,313.33333333333337,2529.0866149984968,1353.0,0.0,0
36,LWC,30,291.3333333333333,2542.7706676435682,1368.333333333333,0.0,0
36,LWC,31,302.0,2503.4754633577477,1360.6666666666665,0.0,0
36,LWC,32,355.0,2495.8347150333934,1358.0000000000002,0.0,1
36,LWC,33,337.6666666666667,2483.4545049033786,1362.0,0.0,0
36,LWC,34,291.3333333333333,2542.7706676435682,1368.333333333333,0.0,0
36,LWC,35,336.0,2555.144851586147,1345.0,0.0,0
36,LWC,36,313.0,2417.6068803477897,1380.0000000000002,0.0,0
36,LWC,37,313.33333333333337,2529.0866149984968,1353.0,0.0,0
37,AW-NSGA-II,0,334.0,2249.3526231853275,1279.6666666666667,0.0,0
37,AW-NSGA-II,1,289.0,2379.757787093682,1257.1666666666665,0.0,0
37,AW-NSGA-II,2,278.66666666666663,2261.237354037851,1258.0,0.0,0
