seed,algo,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
34,AW-NSGA-II,301.6666666666667,2446.2505094521366,1430.6666666666667,0.0,0.7126220277819729,0.6665358317222643,36,20000,4.51,0.1469419879391953,0.26115319634257417,0.32596149859726165,84.64436144411071,0.8300000000000006
34,NSGA-II-2obj,350.3333333333333,2409.7680862023667,1481.666666666667,0.0,0.27754003872916466,0.7599813162268156,7,20000,5.121,0.14626534056041235,0.2307652259837929,0.29485309386907965,83.09539400356087,0.9760000000000008
34,NSGA-II-3obj,459.33333333333337,2759.138991708251,1409.5000000000002,0.0,0.7722172574851657,0.7055931682584136,32,20000,4.561,0.13798043369372173,0.2727527887859479,0.29142320675329847,87.31406876217852,1.2579999999999916
34,NSGA-III,326.33333333333337,2449.335184765674,1464.5,0.0,0.5821593891389103,0.4984435861832637,18,20000,4.402,0.14513493061108013,0.24843729919519197,0.2903592014041694,82.10605489002256,0.9040000000000007
34,MOEA/D,306.33333333333337,2365.062511840878,1432.166666666667,0.0,0.7746991548112812,0.6999158266464022,98,20000,18.618,0.1484535801502232,0.24349447607555963,0.3088376858784454,84.17007620126657,0.8440000000000006
34,GA-SA,320.66666666666663,2449.808658257467,1416.6666666666665,0.0,0.6140595576710757,0.574721233506156,1,20000,28.403,0.14349275672058331,0.24886364870301114,0.26568380302068495,86.0828977042325,0.8720000000000007
34,A*-GA,317.0,2637.352038171866,1494.3333333333335,0.0,0.08270595217175591,1.0,2,20000,1.143,0.1494926600812878,0.24502065886221458,0.2914252758388496,86.29656992811495,0.8760000000000007
34,LWC,308.0,2470.6891054668044,1455.5000000000002,0.0,0.6143282785505779,0.6001630954096653,28,20000,0.82,0.14626996170267376,0.2408207610020593,0.30994529171587315,83.72618464044339,0.8480000000000006
35,AW-NSGA-II,348.0,2489.8731673344278,1323.6666666666665,0.0,0.47217123668662686,0.6285924476481619,31,20000,0.845,0.04523378001731988,0.22039068381922844,0.4735465545300812,86.67026365464915,0.9540000000000007
35,NSGA-II-2obj,350.33333333333337,2465.644549563191,1392.1666666666667,0.0,0.09218688891231688,0.560800958813453,17,20000,2.793,0.045360003095456035,0.2143202092839419,0.4116743266769818,83.19587922473374,0.9760000000000008
35,NSGA-II-3obj,310.6666666666667,2599.446787907809,1337.6666666666667,0.0,0.3715651218470511,0.4826775530392858,29,20000,4.603,0.04644375996925295,0.22907532178091183,0.4229433567313412,81.85837609911368,0.8420000000000006
35,NSGA-III,390.0,2819.0842824496763,1322.8333333333333,0.0,0.42305688915930123,0.5674233597254688,32,20000,4.675,0.04100112937456324,0.2623201716422292,0.5063498360584315,86.10173439856516,1.0799999999999979
35,MOEA/D,290.3333333333333,2442.6906956025655,1338.1666666666665,0.0,0.5439663655660902,0.7180700289695348,96,20000,3.507,0.04748301346225984,0.2611290056643223,0.42960058923699007,85.1311199382991,0.7960000000000006
35,GA-SA,288.0,2538.3814763465234,1316.3333333333335,0.0,0.47226624115818827,0.6542064923092427,1,20000,12.155,0.048028531831396236,0.23919698310503146,0.38791739232498124,85.89684601873674,0.7740000000000006
35,A*-GA,295.6666666666667,2329.5980865274532,1393.0,0.0,0.2921162350073341,1.0,8,20000,1.203,0.048446202131713335,0.19765699469459797,0.44377884818364444,86.60361919893552,0.8120000000000006
35,LWC,324.99999999999994,2460.888491940052,1358.1666666666665,0.0,0.5495214079636019,0.7538592439609741,24,20000,0.91,0.0456460728185766,0.23096188880598223,0.4015972080468886,87.12850316536826,0.9000000000000007
36,AW-NSGA-II,364.3333333333333,2608.0675804664374,1345.1666666666667,0.0,0.6128403444745736,0.39688726154880993,48,20000,0.895,0.07179818950949264,0.23750649125049483,0.5305014586529504,83.63369974091722,0.9880000000000008
36,NSGA-II-2obj,327.0,2404.1508571920076,1413.0,0.0,0.42263432698499,0.5275834085519758,4,20000,0.919,0.07484810655576887,0.22683853544182375,0.5178217897970943,81.61393571387833,0.9060000000000007
36,NSGA-II-3obj,361.3333333333333,2510.0486152103153,1389.5,0.0,0.39766258436926255,0.5326906599270731,50,20000,0.821,0.07266405158586017,0.18247089001015449,0.43163253604853313,85.1607357750108,0.9940000000000008
36,NSGA-III,330.66666666666663,2337.0218976772944,1389.166666666667,0.0,0.7827256931122324,0.6801187881771558,43,20000,0.864,0.07343285765581,0.22211964486766034,0.4617295916328974,80.37514405183998,0.9020000000000007
36,MOEA/D,306.3333333333333,2356.0469979042755,1373.0000000000002,0.0,0.6699235005976398,0.43604597412387747,77,20000,3.159,0.07568287732758512,0.228359649926555,0.46366005650865616,83.20986844805515,0.8440000000000006
36,GA-SA,341.3333333333333,2495.895045033411,1344.1666666666667,0.0,0.21354542686315642,0.14171073207207946,1,20000,7.423,0.06956431241318795,0.1808624074628431,0.3677767857588028,84.67581715022908,0.9340000000000007
36,A*-GA,309.99999999999994,2537.7430458047593,1435.5000000000002,0.0,0.19120717406438767,1.0,3,20000,1.182,0.07905772191997033,0.20198859411886894,0.451874987751125,82.30899513238373,0.8520000000000006
36,LWC,355.0,2495.8347150333934,1358.0000000000002,0.0,0.7159966891680143,0.4863207116472521,38,20000,0.881,0.07427417206342746,0.2169925192267308,0.5344994586438989,84.90146479961712,0.9600000000000007
37,AW-NSGA-II,336.3333333333333,2435.987191212267,1249.6666666666665,0.0,0.640088490645757,0.526687245883291,15,20000,0.91,0.05157989511682589,0.21280575123587175,0.4900659821542048,85.34389679699188,0.9040000000000007
37,NSGA-II-2obj,298.3333333333333,2246.039697145746,1303.6666666666667,0.0,0.2480965907127039,0.43143825506608247,15,20000,0.918,0.05506209266037872,0.15065546540531094,0.4350484158908756,80.83393471498167,0.8200000000000006
37,NSGA-II-3obj,306.0,2219.659040339428,1290.3333333333333,0.0,0.6951302160741364,0.796395255306963,32,20000,0.804,0.05414427804221156,0.1754190845713287,0.533867181730862,82.14558204062548,0.8280000000000006
37,NSGA-III,294.99999999999994,2327.6272056015096,1257.1666666666665,0.0,0.5225996906775757,0.4139168272613202,47,20000,0.885,0.05430689256251745,0.21286430864922,0.48298452980302486,83.83898689342884,0.7800000000000006
37,MOEA/D,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0.6320664916305021,0.46885846567279954,98,20000,3.223,0.05535437814756648,0.16785706513189225,0.5153266396702259,83.79482399561093,0.7840000000000006
37,GA-SA,274.6666666666667,2325.2303416304144,1237.5,0.0,0.5957338034023224,0.5957338034023224,1,20000,6.74,0.055041912608837576,0.20459048902551324,0.43413920686435525,82.93933309928764,0.7340000000000005
37,A*-GA,287.0,2228.5325148915235,1325.3333333333333,0.0,0.16536334638166908,1.0,2,20000,1.161,0.058655635294056284,0.2070146253533367,0.480305882507587,82.27106051193604,0.7900000000000006
37,LWC,342.0,2418.4136458985545,1248.3333333333333,0.0,0.6408688773298713,0.5614150279338079,14,20000,1.025,0.05262588857696965,0.17333949551909822,0.4991602785925402,84.14849869946826,0.9360000000000007
38,AW-NSGA-II,317.3333333333333,2613.2363919724744,1509.666666666667,0.0,0.5562981448600967,0.33332362010388406,90,20000,1.028,0.08325743909416322,0.20662125319226665,0.38217627005211785,85.86705465444014,0.8620000000000007
38,NSGA-II-2obj,376.33333333333337,2447.333306980438,1544.4999999999998,0.0,0.3300624728490949,0.7004652155814778,7,20000,1.083,0.08043783959820464,0.20063664714467433,0.3390146952153892,85.25782642680682,1.0539999999999987
38,NSGA-II-3obj,333.00000000000006,2565.5268322401334,1521.0,0.0,0.31244621309141485,0.6118423154390512,55,20000,0.851,0.08247014507120812,0.19282508349569893,0.4020904396109988,83.93290666106364,0.9240000000000007
38,NSGA-III,402.33333333333337,2638.580031723265,1478.1666666666665,0.0,0.620820906267928,0.45325680149740305,32,20000,0.882,0.07835130491249155,0.24743183464521268,0.3916153676335872,89.09040160667065,1.1019999999999972
38,MOEA/D,320.66666666666663,2379.262154217428,1490.666666666667,0.0,0.8310367998501036,0.7121049503316177,72,20000,3.416,0.08078626777585243,0.22762326952852696,0.47120960185002225,88.33516852498263,0.9020000000000007
38,GA-SA,318.33333333333337,2625.01653872897,1473.1666666666665,0.0,0.3523047526062693,0.055585069942341914,1,20000,6.798,0.07751885255089007,0.17276837543789325,0.32703737530352783,91.15999279749845,0.8800000000000007
38,A*-GA,329.3333333333333,2567.3797383145757,1569.0,0.0,0.1533631196401392,1.0,3,20000,1.205,0.08304874688149712,0.18278822636842806,0.38473591437292654,86.2472186077357,0.9080000000000007
38,LWC,404.0,2644.3262474019925,1470.6666666666667,0.0,0.6229281290326696,0.4137035310793284,36,20000,1.159,0.0823970296874047,0.21226066655346698,0.381768500730181,87.1177146138141,1.0919999999999976
39,AW-NSGA-II,310.0,2577.257221625064,1418.0,0.0,0.37575319057366285,0.15295726726815126,36,20000,0.973,0.0953203303156168,0.24047616526102222,0.4289879802312313,81.85926335337646,0.8520000000000006
39,NSGA-II-2obj,348.0,2606.3400036729895,1490.5,0.0,0.18664585039579132,0.49330706910507377,12,20000,1.006,0.09373251340786484,0.23484599465426648,0.44943994275056287,81.24914088614145,0.9560000000000007
39,NSGA-II-3obj,317.66666666666663,2639.6101231657467,1396.3333333333335,0.0,0.3855169952438166,0.5403953042944,41,20000,0.988,0.09451957801954049,0.2246203731170725,0.408058104808916,85.63471223166937,0.8480000000000006
39,NSGA-III,365.33333333333337,2474.6888087907932,1398.1666666666667,0.0,0.6980869680148447,0.5541068361603068,13,20000,0.893,0.08963503842303103,0.22470386532611397,0.4307321582196526,84.99120299234542,1.0060000000000007
39,MOEA/D,302.0,2406.50683559227,1393.333333333333,0.0,0.8113441842010662,0.6847148231329306,55,20000,3.273,0.09433285878469236,0.2358774679765696,0.4775424869907867,84.54363772046855,0.8460000000000006
39,GA-SA,313.66666666666663,2572.2902913010525,1370.0,0.0,0.4273733360009336,0.2856033246546674,1,20000,6.83,0.09391104906942777,0.24230170719951416,0.4037524995817461,86.12835462712945,0.8660000000000007
39,A*-GA,311.3333333333333,2620.30255244881,1473.9999999999998,0.0,0.2518739058890437,1.0,10,20000,1.178,0.09627931375784071,0.2328371286365215,0.4389303739782715,82.8762401327618,0.8500000000000006
39,LWC,301.0,2644.639764689144,1416.6666666666665,0.0,0.6384029753094886,0.502282480784276,31,20000,0.848,0.09535387633479897,0.2436745065003293,0.4167302397351649,85.15977841719348,0.8280000000000006
40,AW-NSGA-II,267.6666666666667,2372.9738674931555,1242.6666666666665,0.0,0.3609582565444518,0.36687156620960093,42,20000,0.883,0.02767487283126583,0.1855484533747015,0.38423881218604783,84.1853542038655,0.7280000000000005
40,NSGA-II-2obj,292.3333333333333,2495.4809860239347,1317.0000000000002,0.0,0.10932188942577906,0.9440864518434062,6,20000,0.948,0.029285055267308336,0.17032973913927518,0.4715146711793763,83.49343926399507,0.7960000000000006
40,NSGA-II-3obj,278.0,2357.1534597021637,1278.5,0.0,0.46373753788989924,0.614380572183095,33,20000,0.864,0.02927846059161343,0.17005559715096763,0.3971567606436357,81.97031079786825,0.7440000000000005
40,NSGA-III,335.33333333333337,2393.5562414025253,1240.0,0.0,0.5320614904889325,0.6108411356696724,37,20000,0.866,0.023894806448822036,0.15002158530887633,0.449041982683964,85.84118610953422,0.9160000000000007
40,MOEA/D,280.0,2210.0094157834637,1269.6666666666665,0.0,0.5194795939956942,0.48037582964031833,92,20000,3.243,0.02727617045416735,0.18908995611400514,0.42244888294839655,81.02858888835482,0.7640000000000006
40,GA-SA,288.6666666666667,2404.444460169196,1244.1666666666665,0.0,0.1375120064539581,0.11746063222675322,1,20000,6.786,0.026080950959853254,0.20404781634896596,0.40649777164896905,82.83365850056512,0.7760000000000006
40,A*-GA,299.3333333333333,2190.4957227943937,1335.3333333333333,0.0,0.09528249735829764,1.0,2,20000,1.207,0.03166818643699513,0.17432048232423625,0.4365870043134239,81.17665904825935,0.8080000000000006
