config,arm,metric,mean,std,n
D01,nohealth,delta_h_low_mean,-0.3822180866314735,0.03522895733978376,30
D01,nohealth,delta_h_max,0.10826456189794267,0.04367849760707974,30
D01,nohealth,h_end_min_lowgrp,0.8189895931828804,0.017020723102296697,30
D02,full,f1,555.3,138.83925902547628,30
D02,full,f2_full,4358.088707067046,842.1000273355133,30
D02,full,share_low,0.26999999999999996,0.1295882072114429,30
D02,full,gini_delta_h,0.4928552904151469,0.08389498974620446,30
D02,full,delta_h_low_mean,-0.2845440084616719,0.11215693817867507,30
D02,full,delta_h_max,0.04007861980516439,0.03826133225078411,30
D02,full,h_end_min_lowgrp,0.491968451149792,0.2485657296979715,30
D02,hard,f1,561.8777777777777,35.60817885011409,30
D02,hard,f2_full,5429.553611558979,280.8834592926488,30
D02,hard,share_low,0.0,0.0,30
D02,hard,gini_delta_h,0.6658473630582106,0.06002320204667376,30
D02,hard,delta_h_low_mean,0.0,0.0,30
D02,hard,delta_h_max,0.045794676972732734,0.030938568358018326,30
D02,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D02,nohealth,f1,334.3444444444444,37.866622483920054,30
D02,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D02,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D02,nohealth,gini_delta_h,0.4060732586537693,0.035527379707940954,30
D02,nohealth,delta_h_low_mean,-0.462379840071887,0.03444566162989794,30
D02,nohealth,delta_h_max,0.03071053751849033,0.041446707513740584,30
D02,nohealth,h_end_min_lowgrp,0.9038225411821148,0.03126458548831522,30
D03,full,f1,555.3,138.83925902547628,30
D03,full,f2_full,4358.088707067046,842.1000273355133,30
D03,full,share_low,0.26999999999999996,0.1295882072114429,30
D03,full,gini_delta_h,0.4600836369217036,0.07826034439004663,30
D03,full,delta_h_low_mean,-0.23167868635493988,0.08755821305867047,30
D03,full,delta_h_max,0.15879869433829358,0.048096620508026565,30
D03,full,h_end_min_lowgrp,0.4656658845695404,0.2029651606222004,30
D03,hard,f1,561.8777777777777,35.60817885011409,30
D03,hard,f2_full,5429.553611558979,280.8834592926488,30
D03,hard,share_low,0.0,0.0,30
D03,hard,gini_delta_h,0.665745116182981,0.04743514067818193,30
D03,hard,delta_h_low_mean,0.0,0.0,30
D03,hard,delta_h_max,0.17302775557074654,0.04182158636005766,30
D03,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D03,nohealth,f1,334.3444444444444,37.866622483920054,30
D03,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D03,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D03,nohealth,gini_delta_h,0.3889044880819622,0.054398285571823086,30
D03,nohealth,delta_h_low_mean,-0.3570434037507571,0.03530564311513848,30
D03,nohealth,delta_h_max,0.13341749923930918,0.04383590065618568,30
D03,nohealth,h_end_min_lowgrp,0.7930970510765538,0.015014940909394646,30
D04,full,f1,555.3,138.83925902547628,30
D04,full,f2_full,4358.088707067046,842.1000273355133,30
D04,full,share_low,0.26999999999999996,0.1295882072114429,30
D04,full,gini_delta_h,0.4786568956364051,0.07702609857875338,30
D04,full,delta_h_low_mean,-0.24358214037027096,0.09447127470974546,30
D04,full,delta_h_max,0.12339761737623706,0.04610895116315919,30
D04,full,h_end_min_lowgrp,0.47284419710153,0.2154314936629778,30
D04,hard,f1,561.8777777777777,35.60817885011409,30
D04,hard,f2_full,5429.553611558979,280.8834592926488,30
D04,hard,share_low,0.0,0.0,30
D04,hard,gini_delta_h,0.6417246403045538,0.04801056531561215,30
D04,hard,delta_h_low_mean,0.0,0.0,30
D04,hard,delta_h_max,0.13328088440501157,0.04180068698916719,30
D04,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D04,nohealth,f1,334.3444444444444,37.866622483920054,30
D04,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D04,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D04,nohealth,gini_delta_h,0.40501205536480306,0.04683428880918076,30
D04,nohealth,delta_h_low_mean,-0.3857098114398825,0.03483469918182103,30
D04,nohealth,delta_h_max,0.10548088759066312,0.04269100255822924,30
D04,nohealth,h_end_min_lowgrp,0.8256738415897396,0.020546241710527307,30
D05,full,f1,555.3,138.83925902547628,30
D05,full,f2_full,4358.088707067046,842.1000273355133,30
D05,full,share_low,0.26999999999999996,0.1295882072114429,30
D05,full,gini_delta_h,0.4835376854238534,0.0953164452089764,30
D05,full,delta_h_low_mean,-0.3021912948784818,0.11898241584027953,30
D05,full,delta_h_max,0.011526238832666588,0.03437089816461134,30
D05,full,h_end_min_lowgrp,0.49939625418723527,0.2614175238247089,30
D05,hard,f1,561.8777777777777,35.60817885011409,30
D05,hard,f2_full,5429.553611558979,280.8834592926488,30
D05,hard,share_low,0.0,0.0,30
D05,hard,gini_delta_h,0.6789791973692069,0.06083398960393759,30
D05,hard,delta_h_low_mean,0.0,0.0,30
D05,hard,delta_h_max,0.019717656590315862,0.02018127903338989,30
D05,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D05,nohealth,f1,334.3444444444444,37.866622483920054,30
D05,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D05,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D05,nohealth,gini_delta_h,0.39397789955516954,0.04388833416652246,30
D05,nohealth,delta_h_low_mean,-0.4927684517365448,0.034414040724410844,30
D05,nohealth,delta_h_max,0.0013051962477463727,0.04136708715376449,30
D05,nohealth,h_end_min_lowgrp,0.9324920231808062,0.03450142022892817,30
D06,full,f1,555.3,138.83925902547628,30
D06,full,f2_full,4358.088707067046,842.1000273355133,30
D06,full,share_low,0.26999999999999996,0.1295882072114429,30
D06,full,gini_delta_h,0.4804740263150568,0.07612830399120034,30
D06,full,delta_h_low_mean,-0.25305889033463763,0.09264592384535587,30
D06,full,delta_h_max,0.1325399286179258,0.04868240654162181,30
D06,full,h_end_min_lowgrp,0.4727009234431165,0.21472404745635995,30
D06,hard,f1,561.8777777777777,35.60817885011409,30
D06,hard,f2_full,5429.553611558979,280.8834592926488,30
D06,hard,share_low,0.0,0.0,30
D06,hard,gini_delta_h,0.6479503627463395,0.04190232478078867,30
D06,hard,delta_h_low_mean,0.0,0.0,30
D06,hard,delta_h_max,0.14835105574243007,0.04179087865420526,30
D06,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D06,nohealth,f1,334.3444444444444,37.866622483920054,30
D06,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D06,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D06,nohealth,gini_delta_h,0.4046986171789528,0.047714005964591986,30
D06,nohealth,delta_h_low_mean,-0.38508801825715094,0.03557311574274429,30
D06,nohealth,delta_h_max,0.10526608106719995,0.04407119848319782,30
D06,nohealth,h_end_min_lowgrp,0.8193636623143508,0.014984654264999463,30
D07,full,f1,555.3,138.83925902547628,30
D07,full,f2_full,4358.088707067046,842.1000273355133,30
