config,arm,seed,f1,f2_full,share_low,gini_delta_h,delta_h_low_mean,delta_h_max,h_end_min_lowgrp
D14,hard,20,540.6666666666666,5354.441695069648,0.0,0.6314303453179935,0.0,0.18154806843131988,0.42345039645223287
D14,nohealth,20,340.3333333333333,2785.7210548594903,0.56,0.36967920332707394,-0.26582349108976056,0.10555675600801939,0.7381227350652662
D14,full,21,672.6666666666667,4577.553974765988,0.2,0.4098257986487672,-0.12508562104786658,0.24358296435635618,0.36783207786804173
D14,hard,21,533.3333333333333,5402.1453397196465,0.0,0.6662749005253801,0.0,0.23835858844186775,0.36783207786804173
D14,nohealth,21,360.00000000000006,2801.759385338518,0.54,0.33406501388143606,-0.26200777754000487,0.14588668146846073,0.7355613887912898
D14,full,22,614.6666666666667,4782.36753021949,0.3,0.4250697740843066,-0.15139444194598556,0.2650012603859666,0.3137393541194783
D14,hard,22,541.6666666666666,5227.470827760979,0.0,0.6593255060772822,0.0,0.2765101465026316,0.3137393541194783
D14,nohealth,22,357.3333333333333,2737.4151369490955,0.44,0.3588068438057286,-0.3173506092498003,0.2349845785479534,0.7393181532314352
D14,full,23,376.0,2946.4948173553835,0.5,0.37255916543440804,-0.3040300945229698,0.19944105582205285,0.7408455440043755
D14,hard,23,633.6666666666667,5498.603359134793,0.0,0.6417496323685314,0.0,0.22834339480733568,0.3158085206812917
D14,nohealth,23,402.3333333333333,3178.012183081636,0.54,0.39766352459803467,-0.29569305824783865,0.1778874249357829,0.7247190496087069
D14,full,24,596.9999999999999,4741.581785545168,0.16,0.41971850968170843,-0.17858534290454048,0.24621263205408495,0.30667490420366283
D14,hard,24,525.3333333333333,4941.184970842932,0.0,0.6235500433293051,0.0,0.24047529612222962,0.30667490420366283
D14,nohealth,24,269.66666666666663,2520.6960554706925,0.52,0.3635867365081116,-0.30399563921682254,0.17570489162028446,0.7602497068036362
D14,full,25,698.3333333333334,4872.581010851764,0.18,0.46487611287391917,-0.2506376402303612,0.11742486068131075,0.3938311204652987
D14,hard,25,536.0,5461.441863185357,0.0,0.6231669453066606,0.0,0.12986434502867927,0.33441176769914865
D14,nohealth,25,289.33333333333337,2848.216300425218,0.5,0.4530837091951603,-0.3475285683020076,0.07583558096128673,0.7475547455673582
D14,full,26,533.6666666666667,3967.39697277803,0.26,0.33361417838643503,-0.2309757971020233,0.22653482495388189,0.3074937805257015
D14,hard,26,563.6666666666666,5119.695250134477,0.0,0.6569717479952744,0.0,0.26567528389903694,0.3074937805257015
D14,nohealth,26,346.0,2574.4308846669487,0.52,0.3352750836330993,-0.3183249515699191,0.18384980715280175,0.7377443859591287
