config,arm,seed,f1,f2_full,share_low,gini_delta_h,delta_h_low_mean,delta_h_max,h_end_min_lowgrp
D01,hard,10,610.0,6279.470106713014,0.0,0.7213509841245538,0.0,0.16510766212228034,0.3691009917952615
D01,nohealth,10,337.0,2854.4872346888433,0.6,0.3306006533906247,-0.36027158287701827,0.08519866656447461,0.8218756889362513
D01,full,11,326.6666666666667,2953.8086748614023,0.6,0.3731450649148247,-0.35897565705678836,0.11629365575339867,0.8211312528036877
D01,hard,11,742.6666666666667,7356.438878034201,0.0,0.7236387378472695,0.0,0.14617820229341583,0.38321828583424916
D01,nohealth,11,371.3333333333333,3018.1203642155606,0.6,0.3871393080235317,-0.35099773324395594,0.08623899421018422,0.8079582220953935
D01,full,12,722.6666666666666,6217.618736539185,0.16,0.615319012315523,-0.20559379228732055,0.009454608557524669,0.3556335536421309
D01,hard,12,690.0,7407.829632706784,0.0,0.8197472256568232,0.0,0.012629276156994385,0.3556335536421309
D01,nohealth,12,293.6666666666667,3113.533784604438,0.62,0.31787389240503505,-0.4268012636221202,-0.020039597255095964,0.8175660590955931
D01,full,13,722.3333333333334,4990.799233300368,0.08,0.529541830362295,-0.16202213855133923,0.152939272478266,0.3326532858142075
D01,hard,13,494.33333333333337,4801.58650497956,0.0,0.6130101808753405,0.0,0.1584243777897013,0.3326532858142075
D01,nohealth,13,329.6666666666667,2998.161414489088,0.42,0.41170643470305834,-0.4208815262612005,0.09578551554108294,0.8232390628113475
D01,full,14,469.33333333333337,3633.161411466514,0.0,0.483495026269267,0.0,0.0635954463724887,0.44340316020107184
D01,hard,14,365.6666666666667,2929.4457849515115,0.0,0.4762728994143641,0.0,0.08294706118106876,0.44340316020107184
D01,nohealth,14,343.66666666666663,2523.4341957818187,0.2,0.3877209223439755,-0.367687455876243,0.07083503990971185,0.834177120004953
D01,full,15,594.0000000000001,4344.231535071725,0.02,0.657177431931357,-0.09250805217244899,0.1328106610581592,0.3770446367191773
D01,hard,15,418.33333333333337,3560.042193176468,0.0,0.6801821373285748,0.0,0.13254545467678014,0.3770446367191773
D01,nohealth,15,291.6666666666667,2571.632646934674,0.32,0.5422197536367499,-0.35809203871959006,0.10447663744784619,0.8218184324491749
D01,full,16,470.0,3280.767058265539,0.02,0.26251627307627956,-0.3642870372563033,0.1582226064794442,0.7387494387872625
D01,hard,16,337.0,2788.902228370499,0.0,0.297132537359859,0.0,0.14898617712686868,0.3744624015309592
D01,nohealth,16,295.66666666666663,2726.285645053661,0.1,0.37814064879748144,-0.4538274704623796,0.15564809765653265,0.8282898719933388
D01,full,17,472.3333333333333,4201.461541922202,0.12,0.5514196828579547,-0.060557843686645435,0.13151082343174403,0.48587064865182744
D01,hard,17,437.6666666666667,4111.194533436098,0.0,0.6086876099859824,0.0,0.12875646736480706,0.48587064865182744
D01,nohealth,17,349.0,2704.700415023701,0.4,0.33828677831713705,-0.29788705105671065,0.11320857034389642,0.8252639436024072
D01,full,18,488.0,4210.658676670744,0.26,0.40823490832921094,-0.20727859273081567,0.18011012461067888,0.30815374471785045
D01,hard,18,579.3333333333334,5652.754742783203,0.0,0.5793342863184923,0.0,0.18548796464343453,0.30815374471785045
D01,nohealth,18,388.99999999999994,3137.91375499388,0.5,0.2845620691506945,-0.395510469121387,0.17202786484963317,0.807378510267381
D01,full,19,753.6666666666666,5111.990081679688,0.06,0.473908664610764,-0.15627266914695234,0.12163286570731968,0.32891379403208776
D01,hard,19,475.3333333333333,4575.617350264151,0.0,0.5101624720663864,0.0,0.13335886797797425,0.32891379403208776
D01,nohealth,19,318.33333333333337,2777.529110759294,0.42,0.43195374916821905,-0.42791939319273187,0.10250260572952574,0.8288556758819755
D01,full,20,698.6666666666667,4799.1700152914145,0.1,0.4111880274973443,-0.2097049174703507,0.13664735782262283,0.48607668014171
D01,hard,20,470.6666666666667,4380.851913831055,0.0,0.5120385575127491,0.0,0.14129986204740197,0.35424746355668935
D01,nohealth,20,352.6666666666667,3114.883266373545,0.46,0.39882644700866,-0.3637541529940177,0.09193083292299664,0.8128640774540292
D01,full,21,690.3333333333334,5800.442223568022,0.22,0.36602632406628355,-0.3103803067850895,0.13783694658348133,0.38830149859873647
D01,hard,21,706.3333333333333,6900.149167691258,0.0,0.6952588849038628,0.0,0.13760980896198627,0.31815856488737027
D01,nohealth,21,318.66666666666663,2897.747582330049,0.6,0.31471757621093377,-0.4023425413102399,0.11782667678707903,0.822228939185718
D01,full,22,482.6666666666667,3959.393598160485,0.02,0.44094565770280747,-0.07020661287676572,0.14460857470757815,0.35313950136892125
D01,hard,22,416.66666666666674,3596.537765780843,0.0,0.49899352048629386,0.0,0.1522159792468799,0.35313950136892125
D01,nohealth,22,342.6666666666667,2630.9217715860123,0.32,0.4039861132827285,-0.4289117478564375,0.12505521858005186,0.8316757596142319
D01,full,23,727.0000000000001,5572.134928501801,0.1,0.5266723395347315,-0.12373326212026284,0.14116739982252813,0.34825945167242234
D01,hard,23,588.0,5798.295083783453,0.0,0.633957041550361,0.0,0.1292318249548018,0.34825945167242234
D01,nohealth,23,300.0,3123.147442173091,0.52,0.31021540097501754,-0.38633800033170596,0.10864223006092977,0.8150866102082521
D01,full,24,418.00000000000006,3607.533840235915,0.5,0.40397464164031804,-0.31969579591541347,0.0,0.3114411477067004
D01,hard,24,747.3333333333333,6870.744358611576,0.0,0.7141455873316007,0.0,0.0,0.3114411477067004
D01,nohealth,24,330.66666666666663,2946.2589235420637,0.58,0.30784702361117433,-0.40464978188363426,-0.06512381016658997,0.8276581688697238
D01,full,25,542.3333333333334,4215.240533384095,0.28,0.4358534997759711,-0.14572351479855014,0.15562552193691925,0.33933236306137127
D01,hard,25,558.3333333333334,5392.056940633772,0.0,0.5933254247323971,0.0,0.17519794873549321,0.33933236306137127
D01,nohealth,25,419.66666666666674,3071.9634112206636,0.42,0.32924247550419916,-0.3673409724463711,0.1469784634225313,0.8325073211216726
D01,full,26,489.66666666666663,4000.7391893772055,0.12,0.5432197536129932,-0.18444016068161498,0.18327069722331535,0.31756870651411206
D01,hard,26,494.0,4181.800756656788,0.0,0.5783581480638877,0.0,0.1744638974985887,0.31756870651411206
D01,nohealth,26,325.33333333333337,2819.29836113958,0.42,0.40513585665942076,-0.4572118031898465,0.12434913218351906,0.8218209022035519
D01,full,27,561.6666666666666,4546.866612301496,0.0,0.57463295542505,0.0,0.12487536899619112,0.34685187903458786
D01,hard,27,424.6666666666667,3820.1266716396062,0.0,0.583216983439734,0.0,0.14279869830606395,0.34685187903458786
D01,nohealth,27,353.66666666666674,3083.9761817151657,0.26,0.516510120894002,-0.4629488522207032,0.1117588025879186,0.8391097688881857
D01,full,28,505.6666666666667,4392.134323146904,0.18,0.48739888068895265,-0.14277469001454754,0.03850873265850696,0.35235442692026164
D01,hard,28,489.0000000000001,5027.377920214177,0.0,0.5394456144374102,0.0,0.048882307203165554,0.35235442692026164
D01,nohealth,28,387.0,2953.6378706361825,0.4,0.3963491560898629,-0.35130127515339615,0.02057146583718028,0.8175812384189975
D01,full,29,577.6666666666667,4168.095063471828,0.14,0.47463307923709075,-0.1832338559798578,0.11621401208812354,0.3289583632499094
D01,hard,29,515.0,4361.845994078242,0.0,0.5951788957538295,0.0,0.1271868340229827,0.3289583632499094
D01,nohealth,29,283.0,2540.576486778587,0.42,0.49496378637921024,-0.33107449741024814,0.09532376059625147,0.8269396621263346
D01,full,30,336.3333333333333,2676.1902549548863,0.08,0.5030377714082968,-0.1796418577280781,0.1588361152893094,0.39508143289360464
D01,hard,30,370.0,2863.0941555978798,0.0,0.46936079927050245,0.0,0.13959747407771728,0.39508143289360464
D01,nohealth,30,281.6666666666667,2378.464739469935,0.22,0.48990658094245276,-0.3998756773787111,0.1305516215800614,0.8457663562218766
D02,full,1,350.6666666666667,3231.142681930565,0.52,0.34423502360521496,-0.5036823120233891,-0.05523639696471705,0.9148273684654035
D02,hard,1,603.3333333333333,5897.104106559135,0.0,0.594266663982002,0.0,0.0,0.33736652892105395
D02,nohealth,1,323.3333333333333,2936.3829830735453,0.48,0.3436641666348399,-0.5030970170869229,-0.055593483646471986,0.914272137156079
D02,full,2,512.3333333333334,4642.461567993487,0.66,0.29060740396792184,-0.39756440036822344,0.012753488423773995,0.344479135840777
D02,hard,2,1406.0,16030.407078375105,0.0,0.8680768827662448,0.0,0.022260721571480624,0.3332705929508417
D02,nohealth,2,333.66666666666663,3098.793885478136,0.74,0.2079332603916959,-0.4981635651540619,0.011484108629805978,0.9037074976222196
D02,full,3,706.0000000000001,4740.411821878076,0.1,0.49479353095145817,-0.09248108193352539,0.0,0.3304679274121517
D02,hard,3,557.0,4246.28071044317,0.0,0.538747225165467,0.0,0.0,0.3304679274121517
D02,nohealth,3,317.66666666666663,2735.5845121267075,0.4,0.32906699899391056,-0.4693008904350193,-0.06183472559317271,0.9137125448403235
D02,full,4,635.3333333333334,4919.254977413422,0.02,0.5135523885894633,-0.10344380850165691,0.07036273335026577,0.31291517997697577
D02,hard,4,424.0,3807.243789210059,0.0,0.5707109715017742,0.0,0.07203654262563342,0.31291517997697577
D02,nohealth,4,388.0,2929.79880039294,0.26,0.4596755526658227,-0.5091827908126029,0.06773891646958108,0.9120585899594338
D02,full,5,711.3333333333335,5755.951337620234,0.16,0.49147763193740546,-0.27781632809416196,0.015646452549992862,0.3974786887810742
D02,hard,5,591.3333333333334,5693.935759587056,0.0,0.7225254458183001,0.0,0.01739787559942385,0.3974786887810742
D02,nohealth,5,410.0,3293.77089786066,0.58,0.4352821597488128,-0.453836626817552,-0.00014349682645387052,0.9110661080120938
D02,full,6,763.3333333333334,5717.876213953846,0.36,0.3403552375605565,-0.2513095916069899,0.030105509689345,0.3686223122449249
D02,hard,6,962.6666666666669,10144.016833512,0.0,0.7834179278671045,0.0,0.03416911719741633,0.3686223122449249
D02,nohealth,6,412.0,3162.080899707155,0.68,0.2089847604091446,-0.4311823113051389,0.023651802440480707,0.9055196243830581
D02,full,7,336.66666666666663,3104.2853521440247,0.66,0.33035146865801,-0.48134628480065506,0.07315176282528091,0.913685384616153
D02,hard,7,954.6666666666666,10136.806078288591,0.0,0.7567185166154669,0.0,0.08280186207217355,0.305368315519731
D02,nohealth,7,354.3333333333333,2805.976364064776,0.72,0.33295221669468233,-0.4794635362292507,0.06789185728681402,0.9090707646922502
D02,full,8,527.3333333333334,4683.8980579448,0.02,0.4904736488715007,-0.06544710796888287,0.03579371260064668,0.35376950294304554
D02,hard,8,445.0,3945.3964714189024,0.0,0.5771461093087213,0.0,0.03329104064104438,0.35376950294304554
D02,nohealth,8,299.66666666666663,2665.001345327475,0.32,0.4177859539590292,-0.43575304747193416,0.03104556759593613,0.913948701195691
D02,full,9,627.6666666666666,4726.508875820385,0.02,0.3883558661221702,-0.0734890141055647,0.0,0.3774380405289428
D02,hard,9,479.66666666666663,3841.6459983103555,0.0,0.4786989958086558,0.0,0.0,0.3774380405289428
D02,nohealth,9,307.0,2927.599904920984,0.28,0.37011193101056095,-0.4455016754960117,-0.027515616395640596,0.9137402886983244
D02,full,10,639.6666666666667,4921.276238375812,0.3,0.4350284883214328,-0.24310222796597677,0.05989517496447827,0.38577932552373867
D02,hard,10,610.0,6279.470106713014,0.0,0.7169384260291842,0.0,0.06055337338538924,0.3691009917952615
D02,nohealth,10,337.0,2854.4872346888433,0.6,0.30207553976071333,-0.43642409021478673,0.04048006214076705,0.9102352958714781
D02,full,11,326.6666666666667,2953.8086748614023,0.6,0.37649417359967674,-0.43401770019989566,0.03574685485725548,0.9089115313369308
D02,hard,11,742.6666666666667,7356.438878034201,0.0,0.7715542288912287,0.0,0.043683273097203545,0.38321828583424916
D02,nohealth,11,371.3333333333333,3018.1203642155606,0.6,0.378822351662363,-0.43361596684836634,0.02858166622834335,0.9114646207468058
D02,full,12,722.6666666666666,6217.618736539185,0.16,0.5024665345279811,-0.22609467148951876,0.0,0.3556335536421309
D02,hard,12,690.0,7407.829632706784,0.0,0.7019126021446844,0.0,0.0,0.3556335536421309
D02,nohealth,12,293.6666666666667,3113.533784604438,0.62,0.24828058403180253,-0.5091153403070736,-0.10373466069016846,0.912446739007886
D02,full,13,722.3333333333334,4990.799233300368,0.08,0.48305886326336545,-0.1728389345876319,0.04951038784552064,0.3326532858142075
D02,hard,13,494.33333333333337,4801.58650497956,0.0,0.6098978525097212,0.0,0.05104072972957274,0.3326532858142075
D02,nohealth,13,329.6666666666667,2998.161414489088,0.42,0.3732743800161453,-0.5052839242941753,0.036821350131894914,0.9123696198583267
D02,full,14,469.33333333333337,3633.161411466514,0.0,0.49098188237163876,0.0,0.0,0.44340316020107184
D02,hard,14,365.6666666666667,2929.4457849515115,0.0,0.4940951802711573,0.0,0.0,0.44340316020107184
D02,nohealth,14,343.66666666666663,2523.4341957818187,0.2,0.3640513316386662,-0.43552065094246184,-0.01848747315543653,0.9151641025973927
D02,full,15,594.0000000000001,4344.231535071725,0.02,0.5099313983479568,-0.09545543777345626,0.030907450677351123,0.3770446367191773
D02,hard,15,418.33333333333337,3560.042193176468,0.0,0.5119784717445293,0.0,0.028900769059703846,0.3770446367191773
D02,nohealth,15,291.6666666666667,2571.632646934674,0.32,0.47716180092116667,-0.4391417521003382,0.0231626464600847,0.9137261278380184
D02,full,16,470.0,3280.767058265539,0.02,0.5155879232225486,-0.3643645472177307,0.06684885797128304,0.7388269487486899
D02,hard,16,337.0,2788.902228370499,0.0,0.5734089518406151,0.0,0.06518392448255761,0.3744624015309592
D02,nohealth,16,295.66666666666663,2726.285645053661,0.1,0.570063624686189,-0.5403078837476452,0.06620657964192711,0.9147702852786044
D02,full,17,472.3333333333333,4201.461541922202,0.12,0.5067093471694295,-0.07976212135563232,0.030334335643035115,0.48587064865182744
D02,hard,17,437.6666666666667,4111.194533436098,0.0,0.5623732730771676,0.0,0.029979470187112556,0.48587064865182744
D02,nohealth,17,349.0,2704.700415023701,0.4,0.3016515479881128,-0.37247753418712815,0.026150092837328942,0.9133971838428653
D02,full,18,488.0,4210.658676670744,0.26,0.44476585186171147,-0.24947562179328245,0.07910543876900977,0.30815374471785045
D02,hard,18,579.3333333333334,5652.754742783203,0.0,0.636607686288466,0.0,0.08048347945668033,0.30815374471785045
D02,nohealth,18,388.99999999999994,3137.91375499388,0.5,0.317938903900415,-0.4759167110265648,0.07651344512743297,0.9112867136925233
D02,full,19,753.6666666666666,5111.990081679688,0.06,0.6089562935698709,-0.16246932240308734,0.029711295273116667,0.32891379403208776
D02,hard,19,475.3333333333333,4575.617350264151,0.0,0.738241263697248,0.0,0.03176907155689901,0.32891379403208776
D02,nohealth,19,318.33333333333337,2777.529110759294,0.42,0.478724454551096,-0.5054371997670412,0.025085647092854546,0.9136663645116225
D02,full,20,698.6666666666667,4799.1700152914145,0.1,0.4529228865454482,-0.2193744396608682,0.03693593891844027,0.48607668014171
D02,hard,20,470.6666666666667,4380.851913831055,0.0,0.6512083302983096,0.0,0.03733982506551525,0.35424746355668935
D02,nohealth,20,352.6666666666667,3114.883266373545,0.46,0.4157561962083405,-0.454377632635273,0.018398770549933108,0.912374578721252
D02,full,21,690.3333333333334,5800.442223568022,0.22,0.4019480623063132,-0.3348579254253306,0.0355637880265296,0.38830149859873647
D02,hard,21,706.3333333333333,6900.149167691258,0.0,0.7862245593819421,0.0,0.03523034058667818,0.31815856488737027
D02,nohealth,21,318.66666666666663,2897.747582330049,0.6,0.3320554960385802,-0.4827158723289293,0.029040003509219203,0.9131190308359028
D02,full,22,482.6666666666667,3959.393598160485,0.02,0.44078841538740576,-0.06941350886807963,0.052345010071827236,0.35313950136892125
D02,hard,22,416.66666666666674,3596.537765780843,0.0,0.5298778154930508,0.0,0.05328394770523981,0.35313950136892125
D02,nohealth,22,342.6666666666667,2630.9217715860123,0.32,0.3677228637175809,-0.5109392339806608,0.04778254122264891,0.9153025374890471
D02,full,23,727.0000000000001,5572.134928501801,0.1,0.4961948295534042,-0.1419733618022459,0.029319646521770437,0.34825945167242234
D02,hard,23,588.0,5798.295083783453,0.0,0.6496240716686752,0.0,0.025362516765022214,0.34825945167242234
D02,nohealth,23,300.0,3123.147442173091,0.52,0.29364893850316265,-0.4755612553532334,0.019997558951819094,0.9121076976865438
D02,full,24,418.00000000000006,3607.533840235915,0.5,0.3039148680525736,-0.37452393498461234,0.0,0.3114411477067004
D02,hard,24,747.3333333333333,6870.744358611576,0.0,0.6463000778098755,0.0,0.0,0.3114411477067004
D02,nohealth,24,330.66666666666663,2946.2589235420637,0.58,0.23674202412423684,-0.4788418000130909,-0.15507237269015295,0.8852135715178547
D02,full,25,542.3333333333334,4215.240533384095,0.28,0.529618324682751,-0.1733250009716582,0.06195525129621238,0.33933236306137127
D02,hard,25,558.3333333333334,5392.056940633772,0.0,0.7066001178485404,0.0,0.06552752740987366,0.33933236306137127
D02,nohealth,25,419.66666666666674,3071.9634112206636,0.42,0.3924077562780881,-0.43028304299240244,0.0586943032543894,0.8766782730628883
D02,full,26,489.66666666666663,4000.7391893772055,0.12,0.5769473146278183,-0.19464923413590868,0.08255910231199648,0.31756870651411206
D02,hard,26,494.0,4181.800756656788,0.0,0.6029254881540755,0.0,0.07981951358520256,0.31756870651411206
D02,nohealth,26,325.33333333333337,2819.29836113958,0.42,0.4626887750690747,-0.535518547704526,0.06676308018690535,0.9114582038308218
D02,full,27,561.6666666666666,4546.866612301496,0.0,0.660038755388155,0.0,0.033004320989462155,0.34685187903458786
D02,hard,27,424.6666666666667,3820.1266716396062,0.0,0.6526798592935341,0.0,0.03655552989859412,0.34685187903458786
D02,nohealth,27,353.66666666666674,3083.9761817151657,0.26,0.5265264755970105,-0.5246789969282462,0.017288364626391828,0.9068799513991997
D02,full,28,505.6666666666667,4392.134323146904,0.18,0.41944106717790297,-0.17509200655621154,0.0,0.35235442692026164
D02,hard,28,489.0000000000001,5027.377920214177,0.0,0.55169297462732,0.0,0.0,0.35235442692026164
D02,nohealth,28,387.0,2953.6378706361825,0.4,0.30714338214427217,-0.4315453406534981,-0.05938945146441521,0.9131320745932664
D02,full,29,577.6666666666667,4168.095063471828,0.14,0.5609763723435457,-0.20037001051675063,0.02463947515514564,0.3289583632499094
D02,hard,29,515.0,4361.845994078242,0.0,0.6375316593463805,0.0,0.027121035941930827,0.3289583632499094
D02,nohealth,29,283.0,2540.576486778587,0.42,0.5284298408214647,-0.41393465239620747,0.02005183593093529,0.9130662531373143
D02,full,30,336.3333333333333,2676.1902549548863,0.08,0.45453713513382654,-0.20758164954050556,0.06440815342702033,0.39508143289360464
D02,hard,30,370.0,2863.0941555978798,0.0,0.47032895795130103,0.0,0.060082930473492,0.39508143289360464
D02,nohealth,30,281.6666666666667,2378.464739469935,0.22,0.4315717895739768,-0.47096700735213015,0.05820556329229898,0.9167629451106711
D03,full,1,350.6666666666667,3231.142681930565,0.52,0.4705924057847246,-0.39678000139027153,0.05230769520300749,0.8021379730626121
D03,hard,1,603.3333333333333,5897.104106559135,0.0,0.7199341480346422,0.0,0.08054269486301935,0.33736652892105395
D03,nohealth,1,323.3333333333333,2936.3829830735453,0.48,0.46634068566491216,-0.39667657066042195,0.05052275336106493,0.7974677142635651
D03,full,2,512.3333333333334,4642.461567993487,0.66,0.2866626565912618,-0.32325809553353424,0.14191858981798644,0.344479135840777
D03,hard,2,1406.0,16030.407078375105,0.0,0.8806349669560627,0.0,0.16034043656890107,0.3332705929508417
D03,nohealth,2,333.66666666666663,3098.793885478136,0.74,0.20798422834855557,-0.4012901747449777,0.1415118776748786,0.7956597771791005
D03,full,3,706.0000000000001,4740.411821878076,0.1,0.5025759148024045,-0.07018596306291938,0.06830705014781258,0.3304679274121517
D03,hard,3,557.0,4246.28071044317,0.0,0.465705263957495,0.0,0.07516070853611667,0.3304679274121517
D03,nohealth,3,317.66666666666663,2735.5845121267075,0.4,0.4173902760933712,-0.36141152967188184,0.04605802441300566,0.7938248172676617
D03,full,4,635.3333333333334,4919.254977413422,0.02,0.4941228029863256,-0.09672532649397965,0.18034727878030987,0.31291517997697577
D03,hard,4,424.0,3807.243789210059,0.0,0.5125550993117274,0.0,0.18888385748896663,0.31291517997697577
D03,nohealth,4,388.0,2929.79880039294,0.26,0.4439920797729122,-0.411048348740989,0.16998532567317348,0.8080132805898025
D03,full,5,711.3333333333335,5755.951337620234,0.16,0.4414508032809328,-0.24583999437853699,0.14664361817694171,0.3974786887810742
D03,hard,5,591.3333333333334,5693.935759587056,0.0,0.6826907365256136,0.0,0.15686517239056186,0.3974786887810742
D03,nohealth,5,410.0,3293.77089786066,0.58,0.4419225939020224,-0.3382613471003187,0.1088039608416499,0.7790495800969046
D03,full,6,763.3333333333334,5717.876213953846,0.36,0.3332282451891664,-0.200551669667244,0.16953154116849212,0.3686223122449249
D03,hard,6,962.6666666666669,10144.016833512,0.0,0.713537373672922,0.0,0.1768119294832513,0.3686223122449249
D03,nohealth,6,412.0,3162.080899707155,0.68,0.18835249715269242,-0.3285966946725192,0.14109241136064332,0.7925607155571222
D03,full,7,336.66666666666663,3104.2853521440247,0.66,0.2587471941253128,-0.375868112778858,0.19109556266653438,0.8003145745879964
D03,hard,7,954.6666666666666,10136.806078288591,0.0,0.7386154657452453,0.0,0.22143154725747816,0.305368315519731
D03,nohealth,7,354.3333333333333,2805.976364064776,0.72,0.27321519489099666,-0.3724285074361231,0.17005991459875347,0.7925283003034257
D03,full,8,527.3333333333334,4683.8980579448,0.02,0.476618256059381,-0.06279361341453271,0.16555171291671222,0.35376950294304554
D03,hard,8,445.0,3945.3964714189024,0.0,0.5076184137573905,0.0,0.15531300955111782,0.35376950294304554
D03,nohealth,8,299.66666666666663,2665.001345327475,0.32,0.42425267555750157,-0.3291661615590043,0.14585945689371071,0.7995468834112032
D03,full,9,627.6666666666666,4726.508875820385,0.02,0.4941637184362757,-0.06935060965487805,0.04436471752326854,0.3774380405289428
D03,hard,9,479.66666666666663,3841.6459983103555,0.0,0.5398546048694812,0.0,0.10628504343728629,0.3774380405289428
D03,nohealth,9,307.0,2927.599904920984,0.28,0.5092010893308891,-0.3459894757756097,0.08051631003331727,0.8097410159286241
D03,full,10,639.6666666666667,4921.276238375812,0.3,0.46852258661040125,-0.20231469612520747,0.1905118345301925,0.38577932552373867
D03,hard,10,610.0,6279.470106713014,0.0,0.7421169984805385,0.0,0.19320399351123407,0.3691009917952615
D03,nohealth,10,337.0,2854.4872346888433,0.6,0.34814533844963846,-0.33549706904056115,0.10612729247803798,0.7953951938659523
D03,full,11,326.6666666666667,2953.8086748614023,0.6,0.3528969307066012,-0.33419014708991907,0.1417713056699389,0.7947275336240561
D03,hard,11,742.6666666666667,7356.438878034201,0.0,0.7439929513830557,0.0,0.1741906465490528,0.38321828583424916
D03,nohealth,11,371.3333333333333,3018.1203642155606,0.6,0.3703446605093115,-0.3255378292193964,0.11319525934909225,0.7805501516397377
D03,full,12,722.6666666666666,6217.618736539185,0.16,0.6071193568939945,-0.19528726179607436,0.037862845985177196,0.3556335536421309
D03,hard,12,690.0,7407.829632706784,0.0,0.7481122265814175,0.0,0.0411758026418535,0.3556335536421309
D03,nohealth,12,293.6666666666667,3113.533784604438,0.62,0.3429599562649357,-0.40138945312774993,0.005479241488182018,0.7910509165240792
D03,full,13,722.3333333333334,4990.799233300368,0.08,0.5307942405851049,-0.1542717331411869,0.1805413892967872,0.3326532858142075
D03,hard,13,494.33333333333337,4801.58650497956,0.0,0.6565825606729225,0.0,0.18650565449968382,0.3326532858142075
D03,nohealth,13,329.6666666666667,2998.161414489088,0.42,0.4179675929412312,-0.39527793333795286,0.11889373408126025,0.7969758827665209
D03,full,14,469.33333333333337,3633.161411466514,0.0,0.42844276083153243,0.0,0.08917240895533629,0.44340316020107184
D03,hard,14,365.6666666666667,2929.4457849515115,0.0,0.44025247839023596,0.0,0.11000826007600539,0.44340316020107184
D03,nohealth,14,343.66666666666663,2523.4341957818187,0.2,0.3913934467253719,-0.3436061069014694,0.09681501650530244,0.8089179907357833
D03,full,15,594.0000000000001,4344.231535071725,0.02,0.5900586288431475,-0.08774360873709675,0.16068794463915048,0.3770446367191773
D03,hard,15,418.33333333333337,3560.042193176468,0.0,0.6564278800717211,0.0,0.15993511414843353,0.3770446367191773
D03,nohealth,15,291.6666666666667,2571.632646934674,0.32,0.5317307945457486,-0.3328039240211504,0.12983037284578325,0.7955172983851648
D03,full,16,470.0,3280.767058265539,0.02,0.24357390785193012,-0.35231403581020415,0.18457548871020557,0.7267764373411634
D03,hard,16,337.0,2788.902228370499,0.0,0.3025955606210138,0.0,0.1747476584268809,0.3744624015309592
D03,nohealth,16,295.66666666666663,2726.285645053661,0.1,0.3486570439849126,-0.42791860568599516,0.1817885049589455,0.8023810072169544
D03,full,17,472.3333333333333,4201.461541922202,0.12,0.5691378704868697,-0.05426672077769118,0.15883368819365473,0.48587064865182744
D03,hard,17,437.6666666666667,4111.194533436098,0.0,0.6458887870822088,0.0,0.1559376770200358,0.48587064865182744
D03,nohealth,17,349.0,2704.700415023701,0.4,0.36714928665455515,-0.27321904461355295,0.13909583923435076,0.7989779406911833
D03,full,18,488.0,4210.658676670744,0.26,0.4195935943650797,-0.1926168614892613,0.20766746547390058,0.30815374471785045
D03,hard,18,579.3333333333334,5652.754742783203,0.0,0.6309775125889325,0.0,0.21348521007783194,0.30815374471785045
D03,nohealth,18,388.99999999999994,3137.91375499388,0.5,0.28488465166331634,-0.37029795084608363,0.19879995934610561,0.779925927070888
D03,full,19,753.6666666666666,5111.990081679688,0.06,0.4363600617813199,-0.14925609827807326,0.14829593273822195,0.32891379403208776
D03,hard,19,475.3333333333333,4575.617350264151,0.0,0.5061335892184662,0.0,0.16076114812801456,0.32891379403208776
D03,nohealth,19,318.33333333333337,2777.529110759294,0.42,0.39548374624914606,-0.40283698506782123,0.12760827848520084,0.8028795482558385
D03,full,20,698.6666666666667,4799.1700152914145,0.1,0.40792456819264267,-0.20012969048159143,0.16409016317674208,0.48607668014171
D03,hard,20,470.6666666666667,4380.851913831055,0.0,0.5413530057035925,0.0,0.1689399750723889,0.35424746355668935
D03,nohealth,20,352.6666666666667,3114.883266373545,0.46,0.401696895989188,-0.33754222447612003,0.1179188645009076,0.7857690980568822
D03,full,21,690.3333333333334,5800.442223568022,0.22,0.3566803532152223,-0.29539694088161556,0.16597297315539083,0.38830149859873647
D03,hard,21,706.3333333333333,6900.149167691258,0.0,0.7117095041088632,0.0,0.165664000977635,0.31815856488737027
D03,nohealth,21,318.66666666666663,2897.747582330049,0.6,0.31095658974456186,-0.3770858141926809,0.1439761622093062,0.7958231545075777
D03,full,22,482.6666666666667,3959.393598160485,0.02,0.40952590580894577,-0.06749177825557445,0.17124534350476694,0.35313950136892125
D03,hard,22,416.66666666666674,3596.537765780843,0.0,0.4612909775194376,0.0,0.17923426362887973,0.35313950136892125
D03,nohealth,22,342.6666666666667,2630.9217715860123,0.32,0.38337869199413643,-0.4034098119091131,0.15015992568843872,0.8059346948700062
D03,full,23,727.0000000000001,5572.134928501801,0.1,0.5325713248855342,-0.11595867331000113,0.17015994594683426,0.34825945167242234
D03,hard,23,588.0,5798.295083783453,0.0,0.6533408206133124,0.0,0.1570411065904499,0.34825945167242234
D03,nohealth,23,300.0,3123.147442173091,0.52,0.3238931161579883,-0.3602511060920335,0.1346932510574288,0.7884161917000362
D03,full,24,418.00000000000006,3607.533840235915,0.5,0.4413538500334142,-0.2999270873746507,0.0,0.3114411477067004
D03,hard,24,747.3333333333333,6870.744358611576,0.0,0.763810855586829,0.0,0.0021970818800682856,0.3114411477067004
D03,nohealth,24,330.66666666666663,2946.2589235420637,0.58,0.3376944094617529,-0.38012782781107957,-0.038897898490189764,0.8015825037549255
D03,full,25,542.3333333333334,4215.240533384095,0.28,0.42362921416402366,-0.13480743665306333,0.18264784819625002,0.33933236306137127
