config,arm,metric,mean,std,n
D11,hard,f2_full,5546.633316987951,2718.057406752144,30
D11,hard,share_low,0.0,0.0,30
D11,hard,gini_delta_h,0.5477633629331499,0.12399760652875344,30
D11,hard,delta_h_low_mean,0.0,0.0,30
D11,hard,delta_h_max,0.4175643099817776,0.0514889674996937,30
D11,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D11,nohealth,f1,338.6555555555555,39.17320643209,30
D11,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D11,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D11,nohealth,gini_delta_h,0.29888680744754664,0.07071877638844222,30
D11,nohealth,delta_h_low_mean,-0.16037018256109342,0.046074431252127304,30
D11,nohealth,delta_h_max,0.33926242438436083,0.06323722319913831,30
D11,nohealth,h_end_min_lowgrp,0.5626770352585801,0.030532533750743197,30
D12,full,f1,561.9777777777778,134.29175459131244,30
D12,full,f2_full,4437.5168219082025,894.5983530904724,30
D12,full,share_low,0.196,0.2029030684154722,30
D12,full,gini_delta_h,0.392328599530049,0.11231676991841384,30
D12,full,delta_h_low_mean,-0.13152094712063853,0.08094480541604641,30
D12,full,delta_h_max,0.3425034389143543,0.06124694065530234,30
D12,full,h_end_min_lowgrp,0.40180343223669,0.10873825519854213,30
D12,hard,f1,578.4666666666667,219.97158646192173,30
D12,hard,f2_full,5546.633316987951,2718.057406752144,30
D12,hard,share_low,0.0,0.0,30
D12,hard,gini_delta_h,0.5743435415004293,0.11843422429952856,30
D12,hard,delta_h_low_mean,0.0,0.0,30
D12,hard,delta_h_max,0.36188669367218756,0.05092083572834702,30
D12,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D12,nohealth,f1,338.6555555555555,39.17320643209,30
D12,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D12,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D12,nohealth,gini_delta_h,0.2962785822881425,0.06759401540363806,30
D12,nohealth,delta_h_low_mean,-0.20617973636349868,0.04470257564516089,30
D12,nohealth,delta_h_max,0.2910180534396217,0.06064751078068793,30
D12,nohealth,h_end_min_lowgrp,0.6131316321787811,0.027313120592447965,30
D13,full,f1,561.9777777777778,134.29175459131244,30
D13,full,f2_full,4437.5168219082025,894.5983530904724,30
D13,full,share_low,0.196,0.2029030684154722,30
D13,full,gini_delta_h,0.47581057682628825,0.09786062182813296,30
D13,full,delta_h_low_mean,-0.1958008867349608,0.11972123435900388,30
D13,full,delta_h_max,0.10703993043396286,0.05288125913689749,30
D13,full,h_end_min_lowgrp,0.4243099203256016,0.16248766122827205,30
D13,hard,f1,578.4666666666667,219.97158646192173,30
D13,hard,f2_full,5546.633316987951,2718.057406752144,30
D13,hard,share_low,0.0,0.0,30
D13,hard,gini_delta_h,0.6120563282595325,0.11112538209918454,30
D13,hard,delta_h_low_mean,0.0,0.0,30
D13,hard,delta_h_max,0.11587404193503828,0.04833582536552331,30
D13,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D13,nohealth,f1,338.6555555555555,39.17320643209,30
D13,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D13,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D13,nohealth,gini_delta_h,0.387221187212696,0.0875448635885785,30
D13,nohealth,delta_h_low_mean,-0.40220295146144835,0.040101024383282884,30
D13,nohealth,delta_h_max,0.08255296598291088,0.05271546868334017,30
D13,nohealth,h_end_min_lowgrp,0.8336942506490786,0.010186974418173888,30
D14,full,f1,561.9777777777778,134.29175459131244,30
D14,full,f2_full,4437.5168219082025,894.5983530904724,30
D14,full,share_low,0.196,0.2029030684154722,30
D14,full,gini_delta_h,0.44618501669930544,0.11152788835015688,30
D14,full,delta_h_low_mean,-0.16830026165314654,0.10144421897448849,30
D14,full,delta_h_max,0.19705153285706026,0.05933662622350197,30
D14,full,h_end_min_lowgrp,0.4152136632735242,0.13942755418881977,30
D14,hard,f1,578.4666666666667,219.97158646192173,30
D14,hard,f2_full,5546.633316987951,2718.057406752144,30
D14,hard,share_low,0.0,0.0,30
D14,hard,gini_delta_h,0.6264430424952746,0.12273434864567444,30
D14,hard,delta_h_low_mean,0.0,0.0,30
D14,hard,delta_h_max,0.21096248481084207,0.05055869045370258,30
D14,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D14,nohealth,f1,338.6555555555555,39.17320643209,30
D14,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
