config,seed,f1,f2,f3,f4,hv,delta_h_mean,delta_h_max,wall_s
ahp_lo,20,291.0,2527.4211112197295,1329.8333333333335,0.0,0.7880354696970454,0.1883135284697374,0.3263894924398034,0.781
ahp_lo,21,280.33333333333337,2442.9606687617593,1333.5,0.0,0.5758643264524133,0.24859505133389215,0.3826340415593309,0.748
ahp_lo,22,282.33333333333337,2391.9216714743256,1297.5,0.0,0.6559067807592441,0.21545131481246038,0.36765848354706265,0.762
ahp_lo,23,358.6666666666667,2596.9053754093347,1418.1666666666665,0.0,0.6913165877244544,0.23144566981619263,0.3346944053717186,0.786
ahp_lo,24,307.0,2138.8276924122033,1292.5,0.0,0.47115165439759565,0.21654977311589524,0.3662478034689979,0.75
ahp_lo,25,370.33333333333337,2649.601496093002,1257.5,0.0,0.7778071997978915,0.24628189867724667,0.3422372609510024,0.749
ahp_lo,26,321.0,2122.021265613307,1248.8333333333335,0.0,0.6114117333614711,0.23907320242328245,0.3591491555221178,0.78
ahp_lo,27,293.33333333333337,2584.2842696344687,1369.8333333333335,0.0,0.516929394281556,0.24755538925600956,0.34777886432557925,0.783
ahp_lo,28,407.0,2560.8556937720914,1382.666666666667,0.0,0.7986418240570392,0.23053387371358863,0.4113126741513933,0.739
ahp_lo,29,364.6666666666667,2230.434121280173,1346.1666666666667,0.0,0.5949656116233982,0.27280305430435137,0.38940447362916275,0.766
ahp_lo,30,350.00000000000006,2256.0800535053118,1225.1666666666667,0.0,0.7141052701394709,0.26045794271607964,0.35209609411832377,0.79
ahp_hi,1,333.6666666666667,2498.605095612057,1362.6666666666667,0.0,0.7547652078800399,-0.08772045520951896,0.011834743318433372,0.752
ahp_hi,2,304.0,2515.4526918122924,1282.6666666666667,0.0,0.39685798781435444,-0.06858135421486573,0.08494727105613764,0.736
ahp_hi,3,299.3333333333333,2246.331450819547,1348.8333333333333,0.0,0.5857491138925253,-0.048447453232784654,0.10386822332349321,0.769
ahp_hi,4,295.66666666666663,2654.8724703192206,1331.1666666666665,0.0,0.6550730562659335,-0.01814919211002508,0.08409602764434487,0.795
ahp_hi,5,317.0,2522.315715595359,1413.5000000000002,0.0,0.5942450928697675,-0.03657172076765454,0.08793976862803277,0.75
ahp_hi,6,347.3333333333333,2377.222465361468,1347.0,0.0,0.6154382069267241,-0.06940666152382881,0.06585207642706647,0.762
ahp_hi,7,302.3333333333333,2334.6928498747798,1336.3333333333333,0.0,0.6384119449443323,-0.04097638172570497,0.09120993664441124,0.795
ahp_hi,8,342.0,2875.5171978989983,1390.5,0.0,0.6448728200534524,-0.08903326501393659,0.01900429477818677,0.748
ahp_hi,9,313.3333333333333,2508.243806401605,1334.0,0.0,0.5425872711802936,-0.062497807016475684,0.047042083065085394,0.752
ahp_hi,10,288.6666666666667,2248.3005000506223,1172.3333333333335,0.0,0.42309324937144327,-0.04785377747032641,0.06352318734670537,0.768
ahp_hi,11,447.66666666666674,2611.8363890681458,1329.5000000000002,0.0,0.6103717183965888,-0.06422993210548689,0.051351113082874655,0.77
ahp_hi,12,302.6666666666667,2612.2467966819136,1372.0,0.0,0.6858503781999499,-0.10230851855000682,0.03488129851578192,0.756
ahp_hi,13,355.6666666666667,2413.202121599181,1276.6666666666667,0.0,0.5887964379451825,-0.0788302498358898,0.020571272939596708,0.759
ahp_hi,14,275.66666666666663,2172.121681647974,1264.8333333333335,0.0,0.6049307748020302,-0.06490134177557902,0.07450094050582157,0.784
ahp_hi,15,345.33333333333337,2409.2763556006435,1289.3333333333335,0.0,0.7694826307232776,-0.03919339712565804,0.09316077087600727,0.75
ahp_hi,16,288.3333333333333,2614.487598327615,1384.3333333333333,0.0,0.46385078914835387,-0.05472017935824177,0.0918788742929475,0.741
ahp_hi,17,375.3333333333333,2689.3216443564033,1244.5,0.0,0.8120960152131286,-0.0857404391597611,0.12063184773830338,0.787
ahp_hi,18,303.6666666666667,2305.1784862582685,1396.0,0.0,0.6159726438447812,-0.015472638926621318,0.059425383989096026,0.788
ahp_hi,19,340.66666666666663,2360.5535931753025,1245.6666666666665,0.0,0.6199427248627151,-0.04313588649787833,0.08211088953734724,0.752
ahp_hi,20,291.0,2527.4211112197295,1329.8333333333335,0.0,0.7880354696970454,-0.11622950161564102,0.021055187194557234,0.754
ahp_hi,21,280.33333333333337,2442.9606687617593,1333.5,0.0,0.5758643264524133,-0.05473490954871546,0.08275841078949797,0.789
ahp_hi,22,282.33333333333337,2391.9216714743256,1297.5,0.0,0.6559067807592441,-0.08819270857385986,0.06588666223303852,0.757
ahp_hi,23,358.6666666666667,2596.9053754093347,1418.1666666666665,0.0,0.6913165877244544,-0.06916106744936257,0.04096571493811518,0.742
ahp_hi,24,307.0,2138.8276924122033,1292.5,0.0,0.47115165439759565,-0.0890045669506146,0.05896349682093405,0.774
ahp_hi,25,370.33333333333337,2649.601496093002,1257.5,0.0,0.7778071997978915,-0.05910857663360473,0.04567837289660004,0.775
ahp_hi,26,321.0,2122.021265613307,1248.8333333333335,0.0,0.6114117333614711,-0.07032389420529174,0.04736735214184784,0.742
ahp_hi,27,293.33333333333337,2584.2842696344687,1369.8333333333335,0.0,0.516929394281556,-0.055732604343419326,0.05049670072243706,0.759
ahp_hi,28,407.0,2560.8556937720914,1382.666666666667,0.0,0.7986418240570392,-0.07179232379542416,0.12271228668778411,0.805
ahp_hi,29,364.6666666666667,2230.434121280173,1346.1666666666667,0.0,0.5949656116233982,-0.03326502102739114,0.09157684941583777,0.766
ahp_hi,30,350.00000000000006,2256.0800535053118,1225.1666666666667,0.0,0.7141052701394709,-0.04571648250088113,0.04770375251768433,0.746
flc_lo,1,341.3333333333333,2533.6142407316547,1412.8333333333333,0.0,0.6026971869463361,0.06267796660599854,0.18721018707918835,0.757
flc_lo,2,341.6666666666667,2424.202052410294,1272.8333333333335,0.0,0.7283855245574415,0.08207638892825954,0.20254756578838606,0.745
flc_lo,3,326.66666666666663,2147.098952579735,1344.0000000000002,0.0,0.6618591171804257,0.09992712241529447,0.21066558595309193,0.725
flc_lo,4,367.33333333333326,2442.644204347091,1306.6666666666665,0.0,0.6383773005319386,0.12864413086770035,0.2528388847270162,0.742
flc_lo,5,330.33333333333337,2511.4391655405616,1415.5,0.0,0.6809014940484976,0.11397445393824643,0.24784303608086078,0.788
flc_lo,6,387.6666666666667,2621.3864195496267,1348.5000000000002,0.0,0.678561774852385,0.08412615933814466,0.23372583035688188,0.757
flc_lo,7,297.6666666666667,2413.8682243225016,1354.8333333333333,0.0,0.48244978668736654,0.11151883550784772,0.22868143581936728,0.748
flc_lo,8,440.33333333333337,2893.3953678506346,1384.3333333333335,0.0,0.8063369163603061,0.060503498074999176,0.17828945150716036,0.783
flc_lo,9,326.0,2386.406390194617,1341.3333333333335,0.0,0.6033753626286215,0.09174054229058365,0.2146043152135808,0.777
flc_lo,10,345.0,2280.285394570235,1179.6666666666665,0.0,0.5020686153982697,0.10417355181794563,0.23776159871584057,0.754
flc_lo,11,386.6666666666667,2450.7706571333883,1336.0,0.0,0.636578203632572,0.08885701684622718,0.20189590273028601,0.774
flc_lo,12,382.3333333333333,2789.3556797647175,1389.9999999999998,0.0,0.5574844682803364,0.04690119635340671,0.2114330756101087,0.791
flc_lo,13,325.33333333333337,2496.6469994192703,1297.5000000000002,0.0,0.7296473888386682,0.07426383085366171,0.20149905232710297,0.753
flc_lo,14,316.33333333333337,2233.2597678300203,1281.8333333333333,0.0,0.558802441411359,0.08808127348787193,0.22204636667208755,0.759
flc_lo,15,283.33333333333337,2413.684105275169,1302.3333333333337,0.0,0.6463232806334335,0.11589396124912935,0.2326320090556293,0.784
flc_lo,16,309.66666666666663,2491.7962962918596,1372.3333333333333,0.0,0.5539779515887338,0.093844709267422,0.2119041394854806,0.784
flc_lo,17,296.6666666666667,2244.3959874432758,1304.8333333333333,0.0,0.7921467353961832,0.05869748793635891,0.2433047200186319,0.757
flc_lo,18,292.33333333333337,2502.1940222768862,1383.0,0.0,0.6924521069655237,0.13543037071340036,0.23441953899112866,0.771
flc_lo,19,329.66666666666663,2285.0864974780225,1294.0,0.0,0.6699576872437798,0.1119439568986194,0.20071126846735177,0.795
flc_lo,20,298.0,2465.841340280662,1335.4999999999998,0.0,0.7819756141991037,0.036416985218007444,0.1877739016139518,0.753
flc_lo,21,311.6666666666667,2395.6697829961263,1310.8333333333333,0.0,0.5705662814038973,0.09454783612831487,0.23622744722199052,0.763
flc_lo,22,330.6666666666667,2251.630960122299,1341.0,0.0,0.6372598980588213,0.06108653468087801,0.21079230941438598,0.778
flc_lo,23,334.0,2501.968494176093,1424.8333333333335,0.0,0.21783017971255086,0.07914423635633541,0.1772663165858568,0.794
flc_lo,24,364.33333333333337,2218.659656528308,1249.3333333333335,0.0,0.7544714197319589,0.05975467547207604,0.2201044684873159,0.745
flc_lo,25,339.3333333333333,2245.473502544385,1294.0,0.0,0.6381686982125648,0.09576992887133232,0.22556122132586653,0.757
flc_lo,26,271.3333333333333,2170.3599969376314,1179.1666666666667,0.0,0.6983323041204494,0.08309950575735092,0.23625792692415937,0.793
flc_lo,27,321.3333333333333,2413.8968485595933,1380.0000000000002,0.0,0.5573458884536309,0.09610769991869435,0.2388952872500434,0.755
flc_lo,28,309.0,2441.7535469424242,1407.1666666666667,0.0,0.7364640679490396,0.0819888865032759,0.24775897062369145,0.736
flc_lo,29,295.0,2147.516501759139,1308.6666666666667,0.0,0.5933473263595315,0.12066523812356858,0.2170425835151002,0.77
flc_lo,30,316.6666666666667,2031.3823554577668,1232.6666666666667,0.0,0.7360532305509769,0.11112842166637557,0.21479147664258624,0.767
flc_hi,1,425.0,2647.485813672776,1336.3333333333335,0.0,0.6756765962026003,0.06038801693059655,0.18904017076642388,0.743
flc_hi,2,309.0,2327.099584487499,1339.0,0.0,0.516682668560699,0.0857568754966511,0.21747358023743757,0.758
flc_hi,3,303.0,2112.9741337393666,1381.5,0.0,0.7768218596583848,0.102627998336942,0.22618026779238332,0.78
flc_hi,4,294.66666666666663,2375.49348913077,1287.1666666666667,0.0,0.5140652976150236,0.1318447399470532,0.23003116000573076,0.751
flc_hi,5,306.3333333333333,2458.354553285867,1416.4999999999998,0.0,0.45226696871324457,0.11475675210706733,0.25174056254182187,0.752
flc_hi,6,301.6666666666667,2297.354629746408,1328.5,0.0,0.6351436078476522,0.08580897635819457,0.2191221566886269,0.782
flc_hi,7,326.6666666666667,2370.291505476165,1326.0000000000002,0.0,0.6127725060853104,0.10699136467573467,0.21123146610131516,0.778
flc_hi,8,343.3333333333333,2470.9985476730844,1421.6666666666667,0.0,0.5125369560801386,0.06648925438278744,0.17855798375885845,0.744
flc_hi,9,328.0,2453.1264472297025,1329.1666666666665,0.0,0.6585528107516688,0.0867632487059852,0.17870802757089632,0.762
flc_hi,10,295.66666666666663,2108.496447723768,1236.1666666666667,0.0,0.7170988231772284,0.10710340661553622,0.22641385568395556,0.783
flc_hi,11,290.3333333333333,2422.3316576225243,1350.833333333333,0.0,0.4485155758982412,0.09751713443658346,0.18140402496589036,0.767
flc_hi,12,375.3333333333333,2530.884524505756,1408.1666666666667,0.0,0.6352485175035539,0.04645255930672779,0.207581401307682,0.75
flc_hi,13,281.66666666666663,2506.668775291859,1339.3333333333335,0.0,0.6443987973444743,0.07929697969443529,0.17523762472888893,0.774
flc_hi,14,277.6666666666667,2304.3614385350984,1273.3333333333333,0.0,0.773180574337649,0.08851998735265595,0.21085390362384204,0.766
flc_hi,15,333.6666666666667,2409.226656709985,1273.1666666666667,0.0,0.5600973552609984,0.11239919270684326,0.22351387777673348,0.756
flc_hi,16,308.3333333333333,2499.7834707475845,1401.0,0.0,0.7047271315186147,0.09579615014495854,0.2501655563951759,0.748
flc_hi,17,352.0,2499.554398538841,1253.3333333333333,0.0,0.6160291661112303,0.0542517501474908,0.19249820819607255,0.788
flc_hi,18,300.33333333333337,2475.4823504506912,1379.0000000000002,0.0,0.5977439661870306,0.1347118732259517,0.21902897717596248,0.776
flc_hi,19,323.0,2425.19683086273,1249.5,0.0,0.40974107701720813,0.11047182468428818,0.2023838589558431,0.759
flc_hi,20,329.33333333333337,2409.1611045491127,1310.6666666666667,0.0,0.6312632604328037,0.033778082536443,0.18458655926233558,0.782
flc_hi,21,288.0,2572.401398256438,1360.5,0.0,0.38878459159101464,0.09848068963602982,0.23682285689504312,0.797
flc_hi,22,323.66666666666663,2267.1748290757196,1289.3333333333335,0.0,0.7849137504666681,0.059839140175749005,0.16986392203418654,0.761
flc_hi,23,301.6666666666667,2497.382565181983,1424.6666666666665,0.0,0.6937699215280381,0.08079107648260703,0.16913651928222995,0.748
flc_hi,24,287.66666666666663,2162.3123680275,1288.5,0.0,0.4010831601414897,0.06475071420428152,0.20607176907292613,0.772
flc_hi,25,361.66666666666663,2616.231047199854,1242.9999999999998,0.0,0.5974770380132658,0.09228610418429531,0.20074050372241026,0.771
flc_hi,26,293.3333333333333,2274.9614304206298,1197.5000000000002,0.0,0.612139150035107,0.083605885424045,0.2190306618538892,0.76
flc_hi,27,358.0,2519.570034527181,1333.6666666666667,0.0,0.5149001827437791,0.09584222269359852,0.23279953034697032,0.79
flc_hi,28,387.3333333333333,2372.5230446252435,1396.5,0.0,0.5907318022694898,0.07922264898938244,0.2564040707949309,0.785
flc_hi,29,347.33333333333337,2252.3010951316846,1303.3333333333333,0.0,0.6964116194169313,0.1205787060778897,0.22588105424830596,0.756
flc_hi,30,272.33333333333337,2127.7555344327166,1233.1666666666667,0.0,0.5814248589763266,0.11239717861531515,0.20706728317558654,0.751
thr_lo,1,333.6666666666667,2498.605095612057,1362.6666666666667,0.0,0.7547652078800399,0.0636609821643597,0.16466890365404563,0.797
thr_lo,2,304.0,2515.4526918122924,1282.6666666666667,0.0,0.39685798781435444,0.08360712357107644,0.23537707572971633,0.759
thr_lo,3,299.3333333333333,2246.331450819547,1348.8333333333333,0.0,0.5857491138925253,0.103132459494827,0.25064634529126995,0.738
thr_lo,4,295.66666666666663,2654.8724703192206,1331.1666666666665,0.0,0.6550730562659335,0.1341442184398718,0.23553612553541348,0.789
thr_lo,5,317.0,2522.315715595359,1413.5000000000002,0.0,0.5942450928697675,0.11377284226401826,0.23471460884616213,0.775
thr_lo,6,347.3333333333333,2377.222465361468,1347.0,0.0,0.6154382069267241,0.08287878091908349,0.2191221566886269,0.755
thr_lo,7,302.3333333333333,2334.6928498747798,1336.3333333333333,0.0,0.6384119449443323,0.11016282533487898,0.24182379982820368,0.755
thr_lo,8,342.0,2875.5171978989983,1390.5,0.0,0.6448728200534524,0.05943555645102512,0.17294952386673357,0.77
thr_lo,9,313.3333333333333,2508.243806401605,1334.0,0.0,0.5425872711802936,0.08945244709131848,0.19705961602637379,0.777
thr_lo,10,288.6666666666667,2248.3005000506223,1172.3333333333335,0.0,0.42309324937144327,0.10585316812384675,0.21426888442478575,0.747
thr_lo,11,447.66666666666674,2611.8363890681458,1329.5000000000002,0.0,0.6103717183965888,0.08746625086346656,0.1996793528790507,0.763
thr_lo,12,302.6666666666667,2612.2467966819136,1372.0,0.0,0.6858503781999499,0.048811932862358506,0.19060091517781075,0.779
thr_lo,13,355.6666666666667,2413.202121599181,1276.6666666666667,0.0,0.5887964379451825,0.07249990236402357,0.17303581480258468,0.757
thr_lo,14,275.66666666666663,2172.121681647974,1264.8333333333335,0.0,0.6049307748020302,0.08766116793773926,0.22603748789013178,0.748
thr_lo,15,345.33333333333337,2409.2763556006435,1289.3333333333335,0.0,0.7694826307232776,0.11310309229085144,0.23861046435846467,0.772
thr_lo,16,288.3333333333333,2614.487598327615,1384.3333333333333,0.0,0.46385078914835387,0.09634292692617681,0.2415687370280356,0.78
thr_lo,17,375.3333333333333,2689.3216443564033,1244.5,0.0,0.8120960152131286,0.059277046169867786,0.2668770622521841,0.764
thr_lo,18,303.6666666666667,2305.1784862582685,1396.0,0.0,0.6159726438447812,0.1357140514084921,0.2099345525665558,0.765
thr_lo,19,340.66666666666663,2360.5535931753025,1245.6666666666665,0.0,0.6199427248627151,0.11030009751567191,0.2306432864518222,0.8
thr_lo,20,291.0,2527.4211112197295,1329.8333333333335,0.0,0.7880354696970454,0.03604201342704812,0.17372233981718,0.773
thr_lo,21,280.33333333333337,2442.9606687617593,1333.5,0.0,0.5758643264524133,0.09693007089258819,0.2326962261744142,0.747
thr_lo,22,282.33333333333337,2391.9216714743256,1297.5,0.0,0.6559067807592441,0.06362930311930023,0.21677257289005059,0.782
thr_lo,23,358.6666666666667,2596.9053754093347,1418.1666666666665,0.0,0.6913165877244544,0.08114230118341496,0.18783006015491677,0.775
thr_lo,24,307.0,2138.8276924122033,1292.5,0.0,0.47115165439759565,0.06377260308264032,0.2126056501449658,0.764
thr_lo,25,370.33333333333337,2649.601496093002,1257.5,0.0,0.7778071997978915,0.0935866610218211,0.19395781692380154,0.77
thr_lo,26,321.0,2122.021265613307,1248.8333333333335,0.0,0.6114117333614711,0.08437465410899542,0.2032582538319826,0.802
thr_lo,27,293.33333333333337,2584.2842696344687,1369.8333333333335,0.0,0.516929394281556,0.09591139245629512,0.19769742694568548,0.769
thr_lo,28,407.0,2560.8556937720914,1382.666666666667,0.0,0.7986418240570392,0.0793707749590823,0.2670124804195887,0.741
thr_lo,29,364.6666666666667,2230.434121280173,1346.1666666666667,0.0,0.5949656116233982,0.11976901663847991,0.2404906615225002,0.76
thr_lo,30,350.00000000000006,2256.0800535053118,1225.1666666666667,0.0,0.7141052701394709,0.10737073010759901,0.19989992331800344,0.773
thr_hi,1,333.6666666666667,2498.605095612057,1362.6666666666667,0.0,0.7547652078800399,0.0636609821643597,0.16466890365404563,0.747
thr_hi,2,304.0,2515.4526918122924,1282.6666666666667,0.0,0.39685798781435444,0.08360712357107644,0.23537707572971633,0.747
thr_hi,3,299.3333333333333,2246.331450819547,1348.8333333333333,0.0,0.5857491138925253,0.103132459494827,0.25064634529126995,0.792
thr_hi,4,295.66666666666663,2654.8724703192206,1331.1666666666665,0.0,0.6550730562659335,0.1341442184398718,0.23553612553541348,0.771
thr_hi,5,317.0,2522.315715595359,1413.5000000000002,0.0,0.5942450928697675,0.11377284226401826,0.23471460884616213,0.744
thr_hi,6,347.3333333333333,2377.222465361468,1347.0,0.0,0.6154382069267241,0.08287878091908349,0.2191221566886269,0.77
thr_hi,7,302.3333333333333,2334.6928498747798,1336.3333333333333,0.0,0.6384119449443323,0.11016282533487898,0.24182379982820368,0.774
thr_hi,8,342.0,2875.5171978989983,1390.5,0.0,0.6448728200534524,0.05943555645102512,0.17294952386673357,0.752
thr_hi,9,313.3333333333333,2508.243806401605,1334.0,0.0,0.5425872711802936,0.08945244709131848,0.19705961602637379,0.748
thr_hi,10,288.6666666666667,2248.3005000506223,1172.3333333333335,0.0,0.42309324937144327,0.10585316812384675,0.21426888442478575,0.782
thr_hi,11,447.66666666666674,2611.8363890681458,1329.5000000000002,0.0,0.6103717183965888,0.08746625086346656,0.1996793528790507,0.776
thr_hi,12,302.6666666666667,2612.2467966819136,1372.0,0.0,0.6858503781999499,0.048811932862358506,0.19060091517781075,0.745
thr_hi,13,355.6666666666667,2413.202121599181,1276.6666666666667,0.0,0.5887964379451825,0.07249990236402357,0.17303581480258468,0.759
thr_hi,14,275.66666666666663,2172.121681647974,1264.8333333333335,0.0,0.6049307748020302,0.08766116793773926,0.22603748789013178,0.777
thr_hi,15,345.33333333333337,2409.2763556006435,1289.3333333333335,0.0,0.7694826307232776,0.11310309229085144,0.23861046435846467,0.772
thr_hi,16,288.3333333333333,2614.487598327615,1384.3333333333333,0.0,0.46385078914835387,0.09634292692617681,0.2415687370280356,0.757
thr_hi,17,375.3333333333333,2689.3216443564033,1244.5,0.0,0.8120960152131286,0.059277046169867786,0.2668770622521841,0.776
thr_hi,18,303.6666666666667,2305.1784862582685,1396.0,0.0,0.6159726438447812,0.1357140514084921,0.2099345525665558,0.779
thr_hi,19,340.66666666666663,2360.5535931753025,1245.6666666666665,0.0,0.6199427248627151,0.11030009751567191,0.2306432864518222,0.763
thr_hi,20,291.0,2527.4211112197295,1329.8333333333335,0.0,0.7880354696970454,0.03604201342704812,0.17372233981718,0.772
thr_hi,21,280.33333333333337,2442.9606687617593,1333.5,0.0,0.5758643264524133,0.09693007089258819,0.2326962261744142,0.776
thr_hi,22,282.33333333333337,2391.9216714743256,1297.5,0.0,0.6559067807592441,0.06362930311930023,0.21677257289005059,0.766
thr_hi,23,358.6666666666667,2596.9053754093347,1418.1666666666665,0.0,0.6913165877244544,0.08114230118341496,0.18783006015491677,0.74
thr_hi,24,307.0,2138.8276924122033,1292.5,0.0,0.47115165439759565,0.06377260308264032,0.2126056501449658,0.778
thr_hi,25,370.33333333333337,2649.601496093002,1257.5,0.0,0.7778071997978915,0.0935866610218211,0.19395781692380154,0.768
thr_hi,26,321.0,2122.021265613307,1248.8333333333335,0.0,0.6114117333614711,0.08437465410899542,0.2032582538319826,0.744
thr_hi,27,293.33333333333337,2584.2842696344687,1369.8333333333335,0.0,0.516929394281556,0.09591139245629512,0.19769742694568548,0.765
thr_hi,28,407.0,2560.8556937720914,1382.666666666667,0.0,0.7986418240570392,0.0793707749590823,0.2670124804195887,0.782
thr_hi,29,364.6666666666667,2230.434121280173,1346.1666666666667,0.0,0.5949656116233982,0.11976901663847991,0.2404906615225002,0.753
thr_hi,30,350.00000000000006,2256.0800535053118,1225.1666666666667,0.0,0.7141052701394709,0.10737073010759901,0.19989992331800344,0.745
dl_lo,1,295.66666666666674,2721.034364001148,1366.1666666666667,0.0,0.7612543536037526,0.06370110348799907,0.18310960282799404,0.78
dl_lo,2,299.6666666666667,2516.459741232604,1281.6666666666667,0.0,0.7470979798255185,0.08411502312263822,0.23697932201234606,0.76
dl_lo,3,297.6666666666667,2470.200775880036,1374.5,0.0,0.6848332172705609,0.10478146744335477,0.21850042276520298,0.751
dl_lo,4,313.33333333333337,2581.4642940493395,1276.1666666666665,0.0,0.5842331109994217,0.1310119513289886,0.26055371684568185,0.779
dl_lo,5,411.0,2835.1994406797544,1413.3333333333335,0.0,0.8353660138906636,0.11134179057964495,0.2550774051093049,0.777
dl_lo,6,332.00000000000006,2676.92013251186,1331.8333333333333,0.0,0.65925400627719,0.08642219792234042,0.22149909482593844,0.749
dl_lo,7,295.33333333333337,2538.6187458693944,1368.6666666666667,0.0,0.5155618188940279,0.10951800662653573,0.23356012580139807,0.755
dl_lo,8,333.33333333333337,2703.8187022678367,1391.3333333333333,0.0,0.5667981620467868,0.06574043546527275,0.20261382921859328,0.785
dl_lo,9,287.6666666666667,2861.4444583308587,1370.9999999999998,0.0,0.5614805259835433,0.09522186446473496,0.2113564022462434,0.772
dl_lo,10,277.0,2347.709774829179,1155.5,0.0,0.6508154310334864,0.10426445694848852,0.236068011753356,0.748
dl_lo,11,324.33333333333337,2775.0305081908027,1353.8333333333333,0.0,0.5469178047524864,0.09436763598450404,0.1873653502311028,0.76
dl_lo,12,307.0,2909.6180986696577,1420.8333333333335,0.0,0.7112843388025318,0.04803041224655123,0.20875193594397512,0.775
dl_lo,13,317.00000000000006,2594.2514046561155,1287.1666666666665,0.0,0.4185223027217487,0.07627688743194612,0.19374493496132772,0.741
dl_lo,14,290.66666666666663,2453.1491393155966,1281.8333333333333,0.0,0.7539140318134167,0.08719176805483304,0.2466649842233618,0.751
dl_lo,15,288.66666666666663,2483.341013557403,1289.5,0.0,0.6370851568385387,0.1164684566446897,0.23385901065404868,0.787
dl_lo,16,386.3333333333333,3057.17013915213,1352.6666666666667,0.0,0.7231647604088398,0.08933618136206395,0.23481162344991757,0.77
dl_lo,17,357.33333333333337,2481.233145253959,1265.1666666666665,0.0,0.6132156154586593,0.052930127703221384,0.216723903863547,0.745
dl_lo,18,308.66666666666663,2540.127761318078,1389.1666666666667,0.0,0.44500208155745435,0.1340957950404694,0.21903110476980014,0.772
dl_lo,19,290.0,2548.259961317725,1289.3333333333335,0.0,0.7337192608866366,0.11410368082075814,0.21489078501885062,0.782
dl_lo,20,296.0,2588.388866207585,1314.6666666666665,0.0,0.47422400594070824,0.03570189123231819,0.19919013760104176,0.759
dl_lo,21,354.00000000000006,2579.3141892789126,1326.8333333333335,0.0,0.7033793097874984,0.09393441978609282,0.2588855833836501,0.753
dl_lo,22,283.3333333333333,2675.133623915448,1324.8333333333335,0.0,0.6446646511845296,0.06453698990438961,0.19737632600420385,0.795
dl_lo,23,364.3333333333333,2657.404983497659,1391.5,0.0,0.6009452887920352,0.07811747556152182,0.1716297710627659,0.808
dl_lo,24,316.3333333333333,2336.9672093202103,1323.1666666666667,0.0,0.8162055702254726,0.06326780346547169,0.22059768835893623,0.752
dl_lo,25,307.6666666666667,2572.0020721876654,1261.8333333333333,0.0,0.7383401494442927,0.0958441601874837,0.23189825916224882,0.77
dl_lo,26,272.3333333333333,2537.82961782416,1177.3333333333335,0.0,0.5394043091718116,0.08403869390942575,0.1980898083540794,0.788
dl_lo,27,305.6666666666667,2715.954711443549,1326.8333333333333,0.0,0.4848641851535679,0.09164841138752221,0.20370651535294326,0.757
dl_lo,28,311.3333333333333,2728.386011093811,1397.8333333333335,0.0,0.6996599858121512,0.08136562826868733,0.22820268988482129,0.761
dl_lo,29,341.3333333333333,2538.581988078375,1303.3333333333335,0.0,0.5358401987269524,0.12142395277866033,0.2120740576511858,0.767
dl_lo,30,276.0,2306.0346259646844,1239.8333333333335,0.0,0.5077652045100899,0.11141836536780798,0.22175563946999233,0.764
dl_hi,1,296.33333333333337,2291.8611707236714,1393.8333333333333,0.0,0.5840971598213335,0.06388061487682407,0.17177369056968828,0.744
dl_hi,2,302.33333333333337,2198.63288545742,1274.6666666666667,0.0,0.7043467393802605,0.08125083224840829,0.17539993384739883,0.763
dl_hi,3,302.33333333333337,2015.1399799928572,1399.3333333333335,0.0,0.6804497728976029,0.10343996791690838,0.19576609712492454,0.772
dl_hi,4,354.3333333333333,2198.3719215258525,1332.8333333333333,0.0,0.7236904705459641,0.13047413360443316,0.24968335894111948,0.744
dl_hi,5,355.6666666666667,2372.513034131328,1410.0,0.0,0.567593404482179,0.11292278695534738,0.21978054471358777,0.749
dl_hi,6,485.0,2433.224394621161,1322.6666666666667,0.0,0.8156662227112664,0.08133186537799542,0.24050313475197682,0.771
dl_hi,7,288.66666666666663,2067.4315582931617,1324.3333333333335,0.0,0.6182137348470825,0.10978072227768983,0.22909474820481268,0.771
dl_hi,8,294.3333333333333,2248.206260340526,1397.5,0.0,0.6086243927345227,0.06673966193817751,0.18504685367314744,0.753
dl_hi,9,399.3333333333333,2482.9086324512155,1320.8333333333333,0.0,0.6983370189223239,0.08766461615022327,0.2217939822576961,0.767
dl_hi,10,303.3333333333333,2056.8202545101703,1149.1666666666665,0.0,0.5882814627045385,0.10175156149983741,0.2423043696994367,0.778
dl_hi,11,310.0,2000.2942631236094,1361.6666666666667,0.0,0.42909690631193487,0.09646088484077171,0.17905301820002295,0.753
dl_hi,12,311.6666666666667,2461.224191933035,1387.5,0.0,0.6479011539652428,0.04913497357703709,0.23594644588290414,0.751
dl_hi,13,327.0,2100.836474119675,1309.5,0.0,0.25554154306276,0.07676666445645275,0.19193293213387552,0.771
dl_hi,14,273.0,1996.216791444577,1283.6666666666667,0.0,0.6127261259447454,0.08968544257320525,0.22667485977691892,0.761
dl_hi,15,289.3333333333333,2206.8106960495525,1340.6666666666667,0.0,0.6637509995803776,0.11731990538470531,0.2168297193571932,0.742
dl_hi,16,302.6666666666667,2369.094608564802,1357.8333333333333,0.0,0.5998739114025808,0.09642915577515167,0.24365904751253642,0.766
dl_hi,17,289.0,2259.169345623541,1273.0,0.0,0.7506896259161433,0.05829015070906882,0.2395006732779723,0.771
dl_hi,18,347.0,2408.6308992639374,1365.1666666666667,0.0,0.6808074272661077,0.1337964771016274,0.19854385699469945,0.748
