scenario,strategy,seed,instance,t_c,t_f,t_u,fault_type,aisle,reduction,f1_base,f1_event,deg_pct,timeout,n_done,n_total,completion_pct,n_replans,response_ms,response_ms_total,replan_evals,warn_t,warn_agv,maint_enter,detected,min_h,n_agv
compound,A*-GA,3,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,304.0,771.0,153.61842105263156,0,53,53,100.0,0,,0.0,0,441.0,3,None,1,0.5610342608574872,10
compound,noFLC,3,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,714.0,132.57328990228012,0,53,53,100.0,3,114.88930000268738,589.6247000018775,28000,453.0,6,633.0,1,0.5766932505161103,10
compound,moead-cl,3,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,788.0,156.67752442996743,0,53,53,100.0,2,550.5455999991682,1098.9953000025707,8000,453.0,6,None,1,0.5608885954267571,10
compound,EHCO,4,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,394.0,619.0,57.10659898477157,0,53,53,100.0,2,121.66150000120979,238.46880000201054,8000,444.0,8,506.0,1,0.5981753724788309,10
compound,A*-GA,4,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,672.0,122.51655629139073,0,53,53,100.0,0,,0.0,0,470.0,4,None,1,0.5659860074498799,10
compound,noFLC,4,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,394.0,690.0,75.1269035532995,0,53,53,100.0,2,121.40300000100979,225.6403000028513,8000,458.0,4,None,1,0.5643581451097901,10
compound,moead-cl,4,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,394.0,749.0,90.1015228426396,0,53,53,100.0,2,550.9383999997226,1095.2456000013626,8000,443.0,8,None,1,0.561605725734264,10
compound,EHCO,5,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,334.0,542.0,62.27544910179641,0,53,53,100.0,2,126.94520000150078,232.38830000263988,8000,451.0,7,524.0,1,0.5983059798380663,10
compound,A*-GA,5,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,318.0,875.0,175.1572327044025,0,53,53,100.0,0,,0.0,0,449.0,2,None,1,0.5595637611482811,10
compound,noFLC,5,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,334.0,519.0,55.38922155688623,0,53,53,100.0,2,126.07220000063535,227.92520000075456,8000,451.0,7,None,1,0.5983059798380663,10
compound,moead-cl,5,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,334.0,558.0,67.06586826347305,0,53,53,100.0,3,556.5348000018275,3832.865000000311,28000,452.0,9,None,1,0.5810645965210741,10
compound,EHCO,6,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,511.0,72.05387205387206,0,53,53,100.0,2,114.8897000020952,209.617900000012,8000,459.0,9,None,1,0.5853231740435907,10
compound,A*-GA,6,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,654.0,109.61538461538463,0,53,53,100.0,0,,0.0,0,461.0,3,None,1,0.5666396419028291,10
compound,noFLC,6,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,559.0,88.21548821548821,0,53,53,100.0,2,117.01380000158679,206.82579999993322,8000,459.0,9,None,1,0.5846345097989906,10
compound,moead-cl,6,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,511.0,72.05387205387206,0,53,53,100.0,2,550.3762000007555,1095.398400000704,8000,459.0,9,None,1,0.5853231740435907,10
compound,EHCO,7,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,355.0,453.0,27.605633802816904,0,53,53,100.0,2,117.73790000006557,222.75919999810867,8000,437.0,0,None,1,0.5980625181089076,10
compound,A*-GA,7,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,850.0,171.56549520766774,0,53,53,100.0,0,,0.0,0,463.0,1,None,1,0.5598798442322915,10
compound,noFLC,7,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,355.0,433.0,21.971830985915496,0,53,53,100.0,2,115.72209999940242,215.80790000007255,8000,437.0,0,None,1,0.5996729480399681,10
compound,moead-cl,7,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,355.0,538.0,51.54929577464789,0,53,53,100.0,3,553.0505999995512,3840.6128999995417,28000,444.0,3,None,1,0.5849609371346515,10
compound,EHCO,8,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,350.0,810.0,131.42857142857142,0,53,53,100.0,2,124.65180000071996,239.9385999997321,8000,450.0,6,None,1,0.5602975859677942,10
compound,A*-GA,8,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,790.0,153.2051282051282,0,53,53,100.0,0,,0.0,0,462.0,5,None,1,0.5609529266841566,10
compound,noFLC,8,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,350.0,536.0,53.142857142857146,0,53,53,100.0,2,123.06189999799244,228.00590000042575,8000,456.0,6,None,1,0.598303403793096,10
compound,moead-cl,8,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,350.0,586.0,67.42857142857143,0,53,53,100.0,3,561.7162000016833,3855.771900001855,28000,456.0,3,None,1,0.5839806698951564,10
compound,EHCO,9,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,373.0,450.0,20.64343163538874,0,53,53,100.0,2,117.19109999830835,221.07689999756985,8000,448.0,4,None,1,0.5992707249788778,10
compound,A*-GA,9,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,303.0,675.0,122.77227722772277,0,53,53,100.0,0,,0.0,0,462.0,7,None,1,0.5653167647287857,10
compound,noFLC,9,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,373.0,788.0,111.26005361930295,0,53,53,100.0,2,114.26939999728347,214.14169999479782,8000,466.0,0,None,1,0.5610526976532558,10
compound,moead-cl,9,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,373.0,464.0,24.396782841823057,0,53,53,100.0,2,552.3541000002297,1092.5720000013825,8000,451.0,9,None,1,0.5982053730673444,10
compound,EHCO,10,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,284.0,553.0,94.71830985915493,0,53,53,100.0,2,117.32869999832474,215.27380000043195,8000,450.0,2,None,1,0.5841043589328696,10
compound,A*-GA,10,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,278.0,712.0,156.11510791366908,0,53,53,100.0,0,,0.0,0,457.0,0,None,1,0.5633128080634757,10
compound,noFLC,10,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,284.0,531.0,86.97183098591549,0,53,53,100.0,2,114.53670000264538,207.62890000332845,8000,449.0,7,None,1,0.5982166237282032,10
compound,moead-cl,10,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,284.0,391.0,37.67605633802817,0,53,53,100.0,2,550.8465000020806,1092.6346000051126,8000,468.0,6,None,1,0.5998908789920918,10
compound,EHCO,11,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,321.0,699.0,117.75700934579439,0,53,53,100.0,3,120.22549999892362,468.4584999959043,28000,454.0,3,None,1,0.5636979003972217,10
compound,A*-GA,11,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,310.0,813.0,162.25806451612902,0,53,53,100.0,0,,0.0,0,434.0,9,None,1,0.5600877061406916,10
compound,noFLC,11,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,321.0,451.0,40.49844236760124,0,53,53,100.0,2,116.78749999919091,212.34239999830606,8000,449.0,2,None,1,0.5993981764175151,10
compound,moead-cl,11,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,321.0,555.0,72.89719626168224,0,53,53,100.0,2,552.095899998676,1096.213999997417,8000,451.0,2,None,1,0.598208612590172,10
compound,EHCO,12,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,539.0,72.20447284345049,0,53,53,100.0,2,121.31850000150735,224.02820000206702,8000,455.0,5,522.0,1,0.5982652525522121,10
compound,A*-GA,12,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,310.0,674.0,117.41935483870967,0,53,53,100.0,0,,0.0,0,463.0,4,None,1,0.5654691053838461,10
compound,noFLC,12,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,658.0,110.22364217252397,0,53,53,100.0,3,114.57220000011148,579.4869000019389,28000,451.0,8,None,1,0.565664195158093,10
compound,moead-cl,12,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,436.0,39.29712460063898,0,53,53,100.0,2,556.9316000000981,1100.5803999978525,8000,455.0,5,None,1,0.5999145576692613,10
compound,EHCO,13,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,875.0,180.44871794871796,0,53,53,100.0,2,123.70350000128383,230.6776000004902,8000,438.0,9,None,1,0.5593509984602434,10
compound,A*-GA,13,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,294.0,923.0,213.9455782312925,0,53,53,100.0,0,,0.0,0,475.0,6,None,1,0.5592457852796046,10
compound,noFLC,13,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,479.0,53.52564102564102,0,53,53,100.0,2,120.00679999982822,215.04020000065793,8000,458.0,8,None,1,0.5981427683501952,10
compound,moead-cl,13,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,728.0,133.33333333333331,0,53,53,100.0,2,556.0461999994004,1096.6622000014468,8000,457.0,8,None,1,0.5625622442419147,10
compound,EHCO,14,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,280.0,564.0,101.42857142857142,0,53,53,100.0,3,124.56839999867952,600.783699999738,28000,458.0,4,None,1,0.5980777993009333,10
compound,A*-GA,14,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,296.0,622.0,110.13513513513513,0,53,53,100.0,0,,0.0,0,463.0,4,None,1,0.5694044897558388,10
compound,noFLC,14,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,280.0,469.0,67.5,0,53,53,100.0,2,118.6191000015242,211.58390000346117,8000,458.0,4,None,1,0.5980777993009333,10
compound,moead-cl,14,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,280.0,422.0,50.71428571428571,0,53,53,100.0,2,553.18189999889,1095.8563999993203,8000,445.0,5,None,1,0.599904898163607,10
compound,EHCO,15,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,369.0,446.0,20.867208672086722,0,53,53,100.0,2,122.75270000100136,214.40639999855193,8000,452.0,7,None,1,0.5999174019693253,10
compound,A*-GA,15,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,301.0,947.0,214.61794019933555,0,53,53,100.0,0,,0.0,0,456.0,4,None,1,0.5589042336001084,10
compound,noFLC,15,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,369.0,607.0,64.49864498644986,0,53,53,100.0,2,117.65440000090166,216.29509999911534,8000,454.0,3,581.0,1,0.5980787259853336,10
compound,moead-cl,15,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,369.0,476.0,28.997289972899733,0,53,53,100.0,2,557.329799998115,1099.4344999962777,8000,452.0,3,None,1,0.5981919287004915,10
compound,EHCO,16,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,480.0,60.0,0,53,53,100.0,2,120.55749999854015,220.7955999983824,8000,459.0,9,None,1,0.5983186325744884,10
compound,A*-GA,16,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,817.0,175.0841750841751,0,53,53,100.0,0,,0.0,0,453.0,8,None,1,0.560281442788063,10
compound,noFLC,16,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,580.0,93.33333333333333,0,53,53,100.0,3,119.51190000036149,459.3540000023495,28000,459.0,9,518.0,1,0.5983186325744884,10
compound,moead-cl,16,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,560.0,86.66666666666667,0,53,53,100.0,2,556.6112999986217,1098.3651999958965,8000,459.0,9,518.0,1,0.5983186325744884,10
compound,EHCO,17,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,391.0,504.0,28.9002557544757,0,53,53,100.0,2,117.19020000236924,217.82560000065132,8000,457.0,6,None,1,0.5981961489704395,10
compound,A*-GA,17,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,294.0,674.0,129.2517006802721,0,53,53,100.0,0,,0.0,0,472.0,8,None,1,0.5660528937928896,10
compound,noFLC,17,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,391.0,595.0,52.17391304347826,0,53,53,100.0,2,115.25310000070021,213.89270000145189,8000,456.0,6,None,1,0.5714394216003807,10
compound,moead-cl,17,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,391.0,570.0,45.78005115089514,0,53,53,100.0,2,553.3761000006052,1094.2876000008255,8000,471.0,2,None,1,0.5767753988191956,10
compound,EHCO,18,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,428.0,465.0,8.644859813084112,0,53,53,100.0,2,122.95459999950253,222.4391999989166,8000,450.0,1,None,1,0.5982416935647162,10
compound,A*-GA,18,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,314.0,2205.0,602.2292993630574,0,53,53,100.0,0,,0.0,0,459.0,0,None,1,0.557366009375038,10
compound,noFLC,18,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,428.0,627.0,46.49532710280374,0,53,53,100.0,2,119.13219999769353,213.55899999616668,8000,460.0,6,None,1,0.5686899967974652,10
compound,moead-cl,18,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,428.0,532.0,24.299065420560748,0,53,53,100.0,3,553.9878000017779,3840.869700001349,28000,446.0,2,504.0,1,0.5980551386002975,10
compound,EHCO,19,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,308.0,483.0,56.81818181818182,0,53,53,100.0,2,122.59769999946002,215.903199998138,8000,462.0,5,None,1,0.5981817746519589,10
compound,A*-GA,19,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,298.0,683.0,129.19463087248323,0,53,53,100.0,0,,0.0,0,453.0,2,None,1,0.5644370177813144,10
compound,noFLC,19,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,308.0,443.0,43.83116883116883,0,53,53,100.0,2,121.55799999891315,214.85829999801354,8000,462.0,5,None,1,0.5998185273734887,10
compound,moead-cl,19,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,308.0,455.0,47.72727272727273,0,53,53,100.0,2,553.1325000010838,1094.6590999992623,8000,462.0,5,None,1,0.5998185273734887,10
compound,EHCO,20,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,399.0,556.0,39.34837092731829,0,53,53,100.0,2,124.7278999981063,224.6893999981694,8000,451.0,7,None,1,0.575870460718962,10
compound,A*-GA,20,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,299.0,655.0,119.06354515050168,0,53,53,100.0,0,,0.0,0,469.0,8,None,1,0.567203759014141,10
compound,noFLC,20,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,399.0,483.0,21.052631578947366,0,53,53,100.0,2,121.21800000022631,221.42890000031912,8000,441.0,2,None,1,0.5983475161097808,10
compound,moead-cl,20,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,399.0,508.0,27.31829573934837,0,53,53,100.0,2,556.8321999999171,1100.8779000003415,8000,441.0,2,None,1,0.5983475161097808,10
compound,EHCO,21,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,337.0,809.0,140.0593471810089,0,53,53,100.0,3,120.15980000069248,469.84570000495296,28000,454.0,5,None,1,0.560452305228124,10
compound,A*-GA,21,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,304.0,1027.0,237.82894736842107,0,53,53,100.0,0,,0.0,0,465.0,1,None,1,0.5586037776041751,10
compound,noFLC,21,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,337.0,489.0,45.103857566765576,0,53,53,100.0,2,119.85360000107903,218.58480000446434,8000,446.0,0,488.0,1,0.598336866505811,10
compound,moead-cl,21,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,337.0,526.0,56.083086053412465,0,53,53,100.0,2,551.2964000008651,1100.2807000004395,8000,455.0,5,None,1,0.5981743845194568,10
compound,EHCO,22,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,344.0,551.0,60.17441860465116,0,53,53,100.0,2,120.02339999889955,218.43290000106208,8000,465.0,5,535.0,1,0.5980908445655566,10
compound,A*-GA,22,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,792.0,157.98045602605865,0,53,53,100.0,0,,0.0,0,476.0,8,None,1,0.5612066100371185,10
compound,noFLC,22,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,344.0,650.0,88.95348837209302,0,53,53,100.0,2,116.5538999994169,205.53069999732543,8000,465.0,5,535.0,1,0.5980908445655566,10
compound,moead-cl,22,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,344.0,591.0,71.80232558139535,0,53,53,100.0,3,556.1297999993258,3841.8843999970704,28000,464.0,5,585.0,1,0.5872285679207825,10
compound,EHCO,23,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,357.0,683.0,91.31652661064426,0,53,53,100.0,2,125.90239999917685,230.09100000126637,8000,451.0,6,None,1,0.5643801726425542,10
compound,A*-GA,23,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,319.0,836.0,162.06896551724137,0,53,53,100.0,0,,0.0,0,460.0,9,None,1,0.5600897428934967,10
compound,noFLC,23,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,357.0,516.0,44.537815126050425,0,53,53,100.0,3,125.85010000111652,469.0519999967364,28000,451.0,6,None,1,0.5982485456648285,10
compound,moead-cl,23,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,357.0,634.0,77.59103641456583,0,53,53,100.0,3,556.1883999980637,3876.2249999999767,28000,451.0,6,None,1,0.5674249397483507,10
compound,EHCO,24,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,275.0,697.0,153.45454545454544,0,53,53,100.0,2,108.47980000107782,198.3570000011241,8000,444.0,7,None,1,0.5634285571545343,10
compound,A*-GA,24,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,293.0,817.0,178.839590443686,0,53,53,100.0,0,,0.0,0,446.0,5,None,1,0.5601784401358536,10
compound,noFLC,24,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,275.0,697.0,153.45454545454544,0,53,53,100.0,2,109.26599999947939,197.23859999794513,8000,444.0,7,None,1,0.5634285571545343,10
compound,moead-cl,24,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,275.0,697.0,153.45454545454544,0,53,53,100.0,2,550.4884000001766,1086.5989999983867,8000,444.0,7,None,1,0.5634285571545343,10
compound,EHCO,25,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,356.0,602.0,69.10112359550563,0,53,53,100.0,3,114.19089999981225,582.4750000028871,28000,465.0,0,None,1,0.5843241558532924,10
compound,A*-GA,25,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,648.0,121.91780821917808,0,53,53,100.0,0,,0.0,0,455.0,3,None,1,0.5667456417431787,10
compound,noFLC,25,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,356.0,555.0,55.89887640449438,0,53,53,100.0,3,112.8668999990623,568.2188999999198,28000,431.0,7,508.0,1,0.5980873311674464,10
compound,moead-cl,25,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,356.0,635.0,78.37078651685393,0,53,53,100.0,2,548.5617000013008,1090.4170000030717,8000,459.0,8,None,1,0.5678647587183312,10
compound,EHCO,26,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,285.0,478.0,67.71929824561404,0,53,53,100.0,2,112.42180000044755,202.1841999994649,8000,436.0,4,None,1,0.5877156358114668,10
compound,A*-GA,26,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,276.0,513.0,85.86956521739131,0,53,53,100.0,0,,0.0,0,472.0,6,None,1,0.5880693460549374,10
compound,noFLC,26,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,285.0,478.0,67.71929824561404,0,53,53,100.0,2,108.0989000001864,193.65389999802574,8000,436.0,4,None,1,0.5877156358114668,10
compound,moead-cl,26,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,285.0,943.0,230.87719298245614,0,53,53,100.0,2,549.6074000002409,1090.053899999475,8000,463.0,0,None,1,0.5588646206585082,10
compound,EHCO,27,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,473.0,980.0,107.18816067653276,0,53,53,100.0,2,124.52760000087437,228.6171000014292,8000,456.0,6,None,1,0.5587175258972572,10
compound,A*-GA,27,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,304.0,829.0,172.69736842105263,0,53,53,100.0,0,,0.0,0,465.0,7,None,1,0.5602123731637334,10
compound,noFLC,27,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,473.0,452.0,-4.439746300211417,0,53,53,100.0,2,121.98809999972582,220.54779999962193,8000,457.0,6,None,1,0.5997288206171162,10
compound,moead-cl,27,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,473.0,663.0,40.169133192389005,0,53,53,100.0,3,562.1127000013075,3838.9615999985836,28000,456.0,6,None,1,0.5658449661491325,10
compound,EHCO,28,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,335.0,591.0,76.4179104477612,0,53,53,100.0,2,124.27519999982906,227.5861000016448,8000,466.0,9,None,1,0.5731390690957371,10
compound,A*-GA,28,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,321.0,636.0,98.13084112149532,0,53,53,100.0,0,,0.0,0,465.0,4,None,1,0.5683327490892234,10
compound,noFLC,28,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,335.0,568.0,69.55223880597015,0,53,53,100.0,3,124.23570000100881,465.37200000238954,28000,466.0,9,None,1,0.5761843010106712,10
compound,moead-cl,28,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,335.0,546.0,62.98507462686567,0,53,53,100.0,2,552.6317999974708,1090.6346999945526,8000,467.0,9,527.0,1,0.5980448283968216,10
compound,EHCO,29,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,607.0,74.42528735632183,0,53,53,100.0,3,118.00860000221292,457.17339999828255,28000,462.0,7,None,1,0.5708554895744035,10
compound,A*-GA,29,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,305.0,707.0,131.80327868852459,0,53,53,100.0,0,,0.0,0,471.0,0,None,1,0.5640682413882108,10
compound,noFLC,29,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,532.0,52.87356321839081,0,53,53,100.0,3,109.1164999998,439.8007999989204,28000,462.0,7,None,1,0.5977406481877086,10
compound,moead-cl,29,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,461.0,32.4712643678161,0,53,53,100.0,2,548.12210000091,1088.9168000030622,8000,468.0,5,None,1,0.5998222600732961,10
compound,EHCO,30,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,702.0,132.45033112582783,0,53,53,100.0,3,115.40240000249469,582.9616000009992,28000,452.0,4,None,1,0.5635401440062477,10
compound,A*-GA,30,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,287.0,621.0,116.37630662020906,0,53,53,100.0,0,,0.0,0,455.0,9,None,1,0.5688576446874322,10
compound,noFLC,30,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,773.0,155.96026490066225,0,53,53,100.0,2,111.88060000131372,204.8458000026585,8000,449.0,6,None,1,0.5610497734355925,10
compound,moead-cl,30,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,702.0,132.45033112582783,0,53,53,100.0,2,547.0333000012033,1085.851800002274,8000,452.0,4,None,1,0.5635401440062477,10
compound,EHCO,1,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,316.0,671.0,112.34177215189874,0,53,53,100.0,3,112.2518999982276,664.0575999954308,28000,253.0,8,None,1,0.3397425379238906,10
compound,A*-GA,1,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,313.0,858.0,174.12140575079874,0,53,53,100.0,0,,0.0,0,266.0,6,None,1,0.3349740966770174,10
compound,noFLC,1,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,316.0,698.0,120.88607594936708,0,53,53,100.0,3,109.59789999833447,651.1570999937248,28000,253.0,8,None,1,0.33972069702695123,10
compound,moead-cl,1,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,316.0,686.0,117.08860759493672,0,53,53,100.0,3,544.6848999999929,3848.783600002207,28000,253.0,8,None,1,0.33972069702695123,10
compound,EHCO,2,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,325.0,761.0,134.15384615384616,0,53,53,100.0,3,112.34040000272216,644.1017000033753,28000,256.0,7,739.0,1,0.36475181085179115,10
compound,A*-GA,2,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,304.0,840.0,176.3157894736842,0,53,53,100.0,0,,0.0,0,271.0,6,None,1,0.33530195422422143,10
compound,noFLC,2,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,325.0,720.0,121.53846153846153,0,53,53,100.0,3,108.43350000141072,624.0273999974306,28000,256.0,7,None,1,0.36475181085179115,10
