f1,f2_own,f4_own,f2_full,f4_full,f1_min,f4_full_min,f1_eqw,f2_full_eqw,f4_full_eqw,share_low,n_tasks_low,delta_h_mean,delta_h_max,gini_delta_h,h_end_min,h_end_min_lowgrp,delta_h_low_mean,delta_h_high_mean,T_end_max,front_size,evals,wall_s,arm,seed,hv
361.6666666666667,2797.4787965601304,40.95358004642115,2797.4787965601304,40.95358004642115,286.0,40.95358004642115,296.66666666666663,2478.556357273319,83.28607551901246,0.4,20,-0.002103083922088722,0.26448705129776373,0.30123055287755585,0.4039886583677797,0.4039886583677797,-0.197866252024199,0.19366008418002156,84.09078362689584,100,20000,3.16,moead,13,0.4760937537551013
656.6666666666666,5303.769628947343,31.632905008850557,5303.769628947343,31.632905008850557,310.33333333333337,25.9664438770615,331.3333333333333,2941.4231849574817,168.0524993679586,0.14,7,-0.04725734270176511,0.16633180524639113,0.4873095779735541,0.3184417814980253,0.3184417814980253,-0.2061236078334983,0.11160892242996807,85.92171032595857,100,20000,0.807,full,14,0.4719672397093082
527.3333333333333,4979.674776519309,0.0,5140.854532092843,0.0,515.6666666666666,0.0,527.3333333333333,5140.854532092843,0.0,0.0,0,0.06319345159815085,0.1770775735853405,0.5757896501739308,0.30680354550185696,0.30680354550185696,0.0,0.1263869031963017,88.55872151103301,100,20000,0.831,hard,14,
291.66666666666663,1925.7434983076992,0.0,2711.4755791051857,221.75861888007128,284.3333333333333,187.60230875382297,311.33333333333337,2767.872505814654,190.9824621766931,0.52,26,-0.16014215359445774,0.11909522650285809,0.42237442207871734,0.7395571535276861,0.7395571535276861,-0.3820055728857242,0.06172126569680867,83.93616573856812,30,20000,0.823,nohealth,14,
381.0,2922.9162424961532,121.42814418288914,2922.9162424961532,121.42814418288914,301.66666666666663,121.42814418288914,310.3333333333333,2663.11679012122,152.28103832355563,0.4,20,-0.16328138311338702,0.15662777679919537,0.3735826801774136,0.7315788629458236,0.7696639148832687,-0.42665431381491503,0.10009154758814098,82.91243620071037,93,20000,3.119,moead,14,0.29237453009525904
314.66666666666663,2953.9784117249037,152.90524492624408,2953.9784117249037,152.90524492624408,314.66666666666663,19.06909182471478,341.6666666666667,3300.2206051153275,106.70313117206385,0.48,24,-0.1345922329873444,0.19768523334879495,0.3276235048251972,0.7302018973645041,0.766173727540101,-0.35780005999107994,0.08861559401639119,85.19432655471715,100,20000,0.802,full,15,0.4841312936927673
563.3333333333331,5178.236884491643,0.0,5329.3990965564435,0.0,518.3333333333333,0.0,531.3333333333333,5241.049607772105,0.0,0.0,0,0.06835154492447773,0.24441499669490052,0.6906888622890772,0.35453568606737923,0.35453568606737923,0.0,0.13670308984895546,88.82179381010131,100,20000,0.827,hard,15,
339.6666666666667,2104.5793011436676,0.0,2840.1382469104387,194.9787194668161,282.33333333333337,156.69483365502012,302.33333333333337,2745.2328273164517,160.96547075199823,0.56,28,-0.13902038162846203,0.17643522635346331,0.33741077594827606,0.7286193990084314,0.7286193990084314,-0.33720172042807056,0.059160957171146486,84.09228230130515,72,20000,0.861,nohealth,15,
335.33333333333337,2842.4300592244294,120.15558993424241,2842.4300592244294,120.15558993424241,287.0,96.8427022252805,289.66666666666663,2733.703150515039,156.12164811070707,0.42,21,-0.13642793060193764,0.21185963474351788,0.34633011196858976,0.7284802922548101,0.7658722865187392,-0.3752264415117916,0.10237058030791626,85.29034877151526,98,20000,3.126,moead,15,0.33223990220989624
635.0,4543.80145234949,28.812455937454384,4543.80145234949,28.812455937454384,309.66666666666663,14.876900211397658,328.0,3057.138032314507,124.20607350766943,0.28,14,-0.027940853409711024,0.18294715846147336,0.4597539575386551,0.306164891857608,0.306164891857608,-0.1705574911089157,0.11467578428949363,88.93087400635838,100,20000,0.777,full,16,0.505127391357094
