scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,EHCO,18,2,256.47811996135704,428.0,398.0,-7.009345794392523,0,468.72910000001866,4000,None,None,0,10,1,1,
congestion,A*-GA,18,2,256.47811996135704,314.0,406.0,29.29936305732484,0,,,None,None,0,10,1,0,
congestion,EHCO,19,2,256.47811996135704,308.0,369.0,19.805194805194805,0,,,None,None,0,10,1,0,
congestion,A*-GA,19,2,256.47811996135704,298.0,334.0,12.080536912751679,0,,,None,None,0,10,1,0,
congestion,EHCO,20,2,256.47811996135704,399.0,340.0,-14.786967418546364,0,504.21159999996235,4000,None,None,0,10,1,1,
congestion,A*-GA,20,2,256.47811996135704,299.0,345.0,15.384615384615385,0,,,None,None,0,10,1,0,
congestion,EHCO,21,2,256.47811996135704,337.0,426.0,26.409495548961427,0,451.66759999983697,4000,None,None,0,10,1,1,
congestion,A*-GA,21,2,256.47811996135704,304.0,367.0,20.723684210526315,0,,,None,None,0,10,1,0,
congestion,EHCO,22,2,256.47811996135704,344.0,446.0,29.651162790697676,0,314.8174000002655,4000,None,None,0,10,1,1,
congestion,A*-GA,22,2,256.47811996135704,307.0,391.0,27.36156351791531,0,,,None,None,0,10,1,0,
congestion,EHCO,23,2,256.47811996135704,357.0,482.0,35.01400560224089,0,460.6493999999657,4000,None,None,0,10,1,1,
congestion,A*-GA,23,2,256.47811996135704,319.0,403.0,26.332288401253916,0,,,None,None,0,10,1,0,
congestion,EHCO,24,2,256.47811996135704,275.0,302.0,9.818181818181818,0,318.0074000001696,4000,None,None,0,10,1,1,
congestion,A*-GA,24,2,256.47811996135704,293.0,354.0,20.819112627986346,0,,,None,None,0,10,1,0,
congestion,EHCO,25,2,256.47811996135704,356.0,416.0,16.853932584269664,0,235.44540000011693,4000,None,None,0,10,1,1,
congestion,A*-GA,25,2,256.47811996135704,292.0,351.0,20.205479452054796,0,,,None,None,0,10,1,0,
congestion,EHCO,26,2,256.47811996135704,285.0,329.0,15.43859649122807,0,,,None,None,0,10,1,0,
congestion,A*-GA,26,2,256.47811996135704,276.0,302.0,9.420289855072465,0,,,None,None,0,10,1,0,
congestion,EHCO,27,2,256.47811996135704,473.0,475.0,0.42283298097251587,0,520.0826999998753,4000,None,None,0,10,1,1,
congestion,A*-GA,27,2,256.47811996135704,304.0,385.0,26.644736842105267,0,,,None,None,0,10,1,0,
congestion,EHCO,28,2,256.47811996135704,335.0,405.0,20.8955223880597,0,541.1866999997983,4000,None,None,0,10,1,0,
congestion,A*-GA,28,2,256.47811996135704,321.0,389.0,21.18380062305296,0,,,None,None,0,10,1,0,
congestion,EHCO,29,2,256.47811996135704,348.0,376.0,8.045977011494253,0,285.6252999999924,4000,None,None,0,10,1,1,
