scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,A*-GA,16,3,134.78621774996944,297.0,402.0,35.35353535353536,0,None,None,None,None,0,10,1,0,
congestion,EHCO,17,3,134.78621774996944,380.0,340.0,-10.526315789473683,0,132.2197999979835,4000.0,None,None,0,10,1,1,
congestion,A*-GA,17,3,134.78621774996944,294.0,499.0,69.72789115646259,0,None,None,None,None,0,10,1,0,
congestion,EHCO,18,3,134.78621774996944,309.0,401.0,29.773462783171524,0,132.03109999449225,4000.0,None,None,0,10,1,1,
congestion,A*-GA,18,3,134.78621774996944,314.0,589.0,87.57961783439491,0,None,None,None,None,0,10,1,0,
congestion,EHCO,19,3,134.78621774996944,345.0,419.0,21.44927536231884,0,132.40500000392785,4000.0,None,None,0,10,1,1,
congestion,A*-GA,19,3,134.78621774996944,298.0,427.0,43.288590604026844,0,None,None,None,None,0,10,1,0,
congestion,EHCO,20,3,134.78621774996944,293.0,400.0,36.51877133105802,0,136.6758000003756,4000.0,None,None,0,10,1,1,
congestion,A*-GA,20,3,134.78621774996944,299.0,434.0,45.1505016722408,0,None,None,None,None,0,10,1,0,
congestion,EHCO,21,3,134.78621774996944,284.0,373.0,31.338028169014088,0,142.70509999914793,4000.0,None,None,0,10,1,1,
congestion,A*-GA,21,3,134.78621774996944,304.0,418.0,37.5,0,None,None,None,None,0,10,1,0,
congestion,EHCO,22,3,134.78621774996944,287.0,416.0,44.94773519163763,0,126.83659999311203,4000.0,None,None,0,10,1,0,
congestion,A*-GA,22,3,134.78621774996944,307.0,416.0,35.50488599348534,0,None,None,None,None,0,10,1,0,
congestion,EHCO,23,3,134.78621774996944,362.0,440.0,21.54696132596685,0,133.7156999943545,4000.0,None,None,0,10,1,1,
