scenario,strategy_a,strategy_b,metric,mean_a,mean_b,n,wilcoxon_p,cohen_dz
congestion,EHCO,agnostic,deg_pct,47.97334268609165,47.632367309641374,150,0.5416436490181336,-0.02028121786805452
urgent,EHCO,agnostic,deg_pct,44.30851738565173,38.712707443900364,150,9.784604026523908e-18,-0.775669083621723
fault,EHCO,agnostic,deg_pct,7.036693717391475,26.291850724632976,150,3.5226117344691716e-07,0.4835780674717222
fault,EHCO,agnostic-excl,deg_pct,7.036693717391475,5.068784231624323,150,1.3849425554929114e-05,-0.21915176130811997
fault,A*-GA,agnostic,deg_pct,43.62709729697444,26.291850724632976,150,2.777006845532611e-06,-0.38854135320007716
fault,A*-GA,agnostic-excl,deg_pct,43.62709729697444,5.068784231624323,150,9.695215084016025e-18,-0.8591901217006656
