scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,moead-full,24,0,150.0,282.0,531.0,88.29787234042553,0,548.4829999986687,4000,None,None,0,10,1,1,
congestion,moead-cl,25,0,150.0,372.0,429.0,15.32258064516129,0,546.024999996007,4000,None,None,0,10,1,1,
congestion,moead-full,25,0,150.0,278.0,421.0,51.438848920863315,0,561.5534999960801,4000,None,None,0,10,1,1,
congestion,moead-cl,26,0,150.0,324.0,512.0,58.0246913580247,0,535.1606000040192,4000,None,None,0,10,1,1,
congestion,moead-full,26,0,150.0,271.0,433.0,59.77859778597786,0,536.5772000004654,4000,None,None,0,10,1,1,
congestion,moead-cl,27,0,150.0,296.0,569.0,92.22972972972973,0,560.8747000005678,4000,None,None,0,10,1,1,
congestion,moead-full,27,0,150.0,286.0,523.0,82.86713286713287,0,550.5466999966302,4000,None,None,0,10,1,1,
congestion,moead-cl,28,0,150.0,412.0,549.0,33.25242718446602,0,547.8112000055262,4000,None,None,0,10,1,1,
congestion,moead-full,28,0,150.0,308.0,503.0,63.31168831168831,0,558.1748000040534,4000,None,None,0,10,1,1,
congestion,moead-cl,29,0,150.0,369.0,481.0,30.35230352303523,0,535.9152000019094,4000,None,None,0,10,1,1,
congestion,moead-full,29,0,150.0,289.0,530.0,83.39100346020761,0,535.8085999978357,4000,None,None,0,10,1,1,
congestion,moead-cl,30,0,150.0,353.0,518.0,46.742209631728045,0,575.8485000042128,4000,None,None,0,10,1,0,
congestion,moead-full,30,0,150.0,263.0,450.0,71.10266159695817,0,533.4501999968779,4000,None,None,0,10,1,1,
congestion,moead-cl,1,1,201.83628993137137,337.0,598.0,77.44807121661721,0,553.6516000065603,4000,None,None,0,10,1,1,
congestion,moead-full,1,1,201.83628993137137,290.0,489.0,68.62068965517241,0,538.1254999956582,4000,None,None,0,10,1,0,
congestion,moead-cl,2,1,201.83628993137137,307.0,437.0,42.34527687296417,0,532.1280999996816,4000,None,None,0,10,1,0,
congestion,moead-full,2,1,201.83628993137137,312.0,398.0,27.564102564102566,0,532.2918000019854,4000,None,None,0,10,1,0,
congestion,moead-cl,3,1,201.83628993137137,303.0,464.0,53.135313531353134,0,563.2435000006808,4000,None,None,0,10,1,0,
congestion,moead-full,3,1,201.83628993137137,290.0,550.0,89.65517241379311,0,535.9375999978511,4000,None,None,0,10,1,1,
congestion,moead-cl,4,1,201.83628993137137,299.0,612.0,104.68227424749163,0,549.6425999954226,4000,None,None,0,10,1,1,
congestion,moead-full,4,1,201.83628993137137,311.0,674.0,116.7202572347267,0,549.716499997885,4000,None,None,0,10,1,1,
congestion,moead-cl,5,1,201.83628993137137,321.0,638.0,98.75389408099689,0,549.9010999992606,4000,None,None,0,10,1,1,
congestion,moead-full,5,1,201.83628993137137,312.0,558.0,78.84615384615384,0,538.7803999983589,4000,None,None,0,10,1,1,
congestion,moead-cl,6,1,201.83628993137137,352.0,649.0,84.375,0,560.7817999989493,4000,None,None,0,10,1,1,
congestion,moead-full,6,1,201.83628993137137,283.0,697.0,146.28975265017667,0,532.4200000031851,4000,None,None,0,10,1,1,
congestion,moead-cl,7,1,201.83628993137137,305.0,531.0,74.09836065573771,0,542.6877000063541,4000,None,None,0,10,1,1,
congestion,moead-full,7,1,201.83628993137137,276.0,484.0,75.36231884057972,0,542.6241000022856,4000,None,None,0,10,1,1,
congestion,moead-cl,8,1,201.83628993137137,347.0,482.0,38.90489913544668,0,538.6976000008872,4000,None,None,0,10,1,1,
congestion,moead-full,8,1,201.83628993137137,292.0,450.0,54.109589041095894,0,518.6537999979919,4000,None,None,0,10,1,1,
congestion,moead-cl,9,1,201.83628993137137,317.0,498.0,57.09779179810725,0,534.6538000012515,4000,None,None,0,10,1,1,
congestion,moead-full,9,1,201.83628993137137,290.0,607.0,109.31034482758622,0,532.6530000020284,4000,None,None,0,10,1,1,
congestion,moead-cl,10,1,201.83628993137137,292.0,422.0,44.52054794520548,0,534.9997000012081,4000,None,None,0,10,1,0,
congestion,moead-full,10,1,201.83628993137137,273.0,384.0,40.65934065934066,0,534.9950000017998,4000,None,None,0,10,1,1,
congestion,moead-cl,11,1,201.83628993137137,454.0,665.0,46.47577092511013,0,536.8942999994033,4000,None,None,0,10,1,1,
congestion,moead-full,11,1,201.83628993137137,297.0,588.0,97.97979797979798,0,532.8212000022177,4000,None,None,0,10,1,0,
congestion,moead-cl,12,1,201.83628993137137,306.0,625.0,104.2483660130719,0,566.715100001602,4000,None,None,0,10,1,1,
congestion,moead-full,12,1,201.83628993137137,298.0,529.0,77.51677852348993,0,530.6134999991627,4000,None,None,0,10,1,1,
congestion,moead-cl,13,1,201.83628993137137,361.0,561.0,55.4016620498615,0,548.7942999970983,4000,None,None,0,10,1,1,
congestion,moead-full,13,1,201.83628993137137,286.0,620.0,116.78321678321679,0,540.729200001806,4000,None,None,0,10,1,1,
congestion,moead-cl,14,1,201.83628993137137,278.0,414.0,48.92086330935252,0,536.292400000093,4000,None,None,0,10,1,0,
congestion,moead-full,14,1,201.83628993137137,272.0,605.0,122.4264705882353,0,536.4738000062061,4000,None,None,0,10,1,1,
congestion,moead-cl,15,1,201.83628993137137,349.0,607.0,73.92550143266476,0,559.2557000054512,4000,None,None,0,10,1,1,
congestion,moead-full,15,1,201.83628993137137,287.0,544.0,89.54703832752612,0,532.827000002726,4000,None,None,0,10,1,0,
congestion,moead-cl,16,1,201.83628993137137,291.0,450.0,54.63917525773196,0,546.78419999982,4000,None,None,0,10,1,0,
congestion,moead-full,16,1,201.83628993137137,301.0,637.0,111.62790697674419,0,577.2761999978684,4000,None,None,0,10,1,1,
congestion,moead-cl,17,1,201.83628993137137,380.0,403.0,6.052631578947368,0,536.4750000007916,4000,None,None,0,10,1,1,
congestion,moead-full,17,1,201.83628993137137,287.0,414.0,44.25087108013937,0,529.5865000007325,4000,None,None,0,10,1,0,
congestion,moead-cl,18,1,201.83628993137137,309.0,465.0,50.48543689320388,0,559.7466000035638,4000,None,None,0,10,1,1,
congestion,moead-full,18,1,201.83628993137137,298.0,666.0,123.48993288590604,0,538.9254999972763,4000,None,None,0,10,1,1,
congestion,moead-cl,19,1,201.83628993137137,345.0,359.0,4.057971014492753,0,535.8887000038521,4000,None,None,0,10,1,1,
congestion,moead-full,19,1,201.83628993137137,268.0,465.0,73.50746268656717,0,551.0620999993989,4000,None,None,0,10,1,1,
congestion,moead-cl,20,1,201.83628993137137,293.0,465.0,58.703071672354945,0,529.4376000019838,4000,None,None,0,10,1,1,
congestion,moead-full,20,1,201.83628993137137,276.0,423.0,53.2608695652174,0,537.9124000028241,4000,None,None,0,10,1,1,
congestion,moead-cl,21,1,201.83628993137137,284.0,740.0,160.56338028169014,0,547.6160000034724,4000,None,None,0,10,1,1,
congestion,moead-full,21,1,201.83628993137137,295.0,470.0,59.32203389830508,0,534.8695000066073,4000,None,None,0,10,1,1,
congestion,moead-cl,22,1,201.83628993137137,287.0,526.0,83.27526132404182,0,537.5222000002395,4000,None,None,0,10,1,1,
congestion,moead-full,22,1,201.83628993137137,290.0,513.0,76.89655172413794,0,556.5362999986974,4000,None,None,0,10,1,1,
congestion,moead-cl,23,1,201.83628993137137,362.0,617.0,70.44198895027624,0,533.7175000022398,4000,None,None,0,10,1,1,
congestion,moead-full,23,1,201.83628993137137,291.0,527.0,81.09965635738831,0,533.2863000003272,4000,None,None,0,10,1,1,
congestion,moead-cl,24,1,201.83628993137137,312.0,568.0,82.05128205128204,0,556.0906000027899,4000,None,None,0,10,1,1,
congestion,moead-full,24,1,201.83628993137137,282.0,495.0,75.53191489361703,0,554.1758999970625,4000,None,None,0,10,1,1,
congestion,moead-cl,25,1,201.83628993137137,372.0,550.0,47.8494623655914,0,542.2897999960696,4000,None,None,0,10,1,1,
congestion,moead-full,25,1,201.83628993137137,278.0,537.0,93.16546762589928,0,543.0555999992066,4000,None,None,0,10,1,1,
congestion,moead-cl,26,1,201.83628993137137,324.0,473.0,45.98765432098765,0,530.7487000027322,4000,None,None,0,10,1,1,
congestion,moead-full,26,1,201.83628993137137,271.0,432.0,59.40959409594095,0,,,None,None,0,10,1,0,
congestion,moead-cl,27,1,201.83628993137137,296.0,569.0,92.22972972972973,0,530.6283000027179,4000,None,None,0,10,1,1,
congestion,moead-full,27,1,201.83628993137137,286.0,423.0,47.9020979020979,0,557.2241999980179,4000,None,None,0,10,1,1,
congestion,moead-cl,28,1,201.83628993137137,412.0,716.0,73.7864077669903,0,540.823300005286,4000,None,None,0,10,1,1,
congestion,moead-full,28,1,201.83628993137137,308.0,676.0,119.48051948051948,0,529.8584999982268,4000,None,None,0,10,1,1,
congestion,moead-cl,29,1,201.83628993137137,369.0,664.0,79.94579945799458,0,541.7154000024311,4000,None,None,0,10,1,1,
congestion,moead-full,29,1,201.83628993137137,289.0,541.0,87.19723183391004,0,527.8935000023921,4000,None,None,0,10,1,1,
congestion,moead-cl,30,1,201.83628993137137,353.0,521.0,47.59206798866856,0,531.3721999991685,4000,None,None,0,10,1,1,
congestion,moead-full,30,1,201.83628993137137,263.0,452.0,71.86311787072243,0,544.1653000016231,4000,None,None,0,10,1,1,
congestion,moead-cl,1,2,256.47811996135704,337.0,394.0,16.913946587537094,0,537.3337999990326,4000,None,None,0,10,1,1,
congestion,moead-full,1,2,256.47811996135704,290.0,344.0,18.620689655172416,0,,,None,None,0,10,1,0,
congestion,moead-cl,2,2,256.47811996135704,307.0,360.0,17.263843648208468,0,523.8800000006449,4000,None,None,0,10,1,1,
congestion,moead-full,2,2,256.47811996135704,312.0,312.0,0.0,0,,,None,None,0,10,1,0,
congestion,moead-cl,3,2,256.47811996135704,303.0,423.0,39.603960396039604,0,551.8091999983881,4000,None,None,0,10,1,1,
congestion,moead-full,3,2,256.47811996135704,290.0,344.0,18.620689655172416,0,,,None,None,0,10,1,0,
congestion,moead-cl,4,2,256.47811996135704,299.0,358.0,19.732441471571907,0,532.5996000028681,4000,None,None,0,10,1,0,
congestion,moead-full,4,2,256.47811996135704,311.0,407.0,30.86816720257235,0,,,None,None,0,10,1,0,
congestion,moead-cl,5,2,256.47811996135704,321.0,438.0,36.44859813084112,0,525.879900000291,4000,None,None,0,10,1,1,
congestion,moead-full,5,2,256.47811996135704,312.0,389.0,24.679487179487182,0,,,None,None,0,10,1,0,
congestion,moead-cl,6,2,256.47811996135704,352.0,447.0,26.988636363636363,0,541.2844000020414,4000,None,None,0,10,1,1,
congestion,moead-full,6,2,256.47811996135704,283.0,303.0,7.06713780918728,0,,,None,None,0,10,1,0,
congestion,moead-cl,7,2,256.47811996135704,305.0,355.0,16.39344262295082,0,543.9477000036277,4000,None,None,0,10,1,1,
congestion,moead-full,7,2,256.47811996135704,276.0,300.0,8.695652173913043,0,,,None,None,0,10,1,0,
congestion,moead-cl,8,2,256.47811996135704,347.0,347.0,0.0,0,527.8076999966288,4000,None,None,0,10,1,0,
congestion,moead-full,8,2,256.47811996135704,292.0,333.0,14.04109589041096,0,,,None,None,0,10,1,0,
congestion,moead-cl,9,2,256.47811996135704,317.0,395.0,24.605678233438486,0,562.5753999993321,4000,None,None,0,10,1,0,
congestion,moead-full,9,2,256.47811996135704,290.0,344.0,18.620689655172416,0,,,None,None,0,10,1,0,
congestion,moead-cl,10,2,256.47811996135704,292.0,350.0,19.863013698630137,0,,,None,None,0,10,1,0,
congestion,moead-full,10,2,256.47811996135704,273.0,273.0,0.0,0,,,None,None,0,10,1,0,
congestion,moead-cl,11,2,256.47811996135704,454.0,433.0,-4.6255506607929515,0,531.2279999998282,4000,None,None,0,10,1,1,
congestion,moead-full,11,2,256.47811996135704,297.0,353.0,18.855218855218855,0,,,None,None,0,10,1,0,
congestion,moead-cl,12,2,256.47811996135704,306.0,382.0,24.836601307189543,0,521.8093000003137,4000,None,None,0,10,1,0,
congestion,moead-full,12,2,256.47811996135704,298.0,368.0,23.48993288590604,0,546.5508999986923,4000,None,None,0,10,1,1,
congestion,moead-cl,13,2,256.47811996135704,361.0,420.0,16.343490304709142,0,548.4845000028145,4000,None,None,0,10,1,1,
congestion,moead-full,13,2,256.47811996135704,286.0,332.0,16.083916083916083,0,,,None,None,0,10,1,0,
congestion,moead-cl,14,2,256.47811996135704,278.0,362.0,30.215827338129497,0,524.4760999994469,4000,None,None,0,10,1,1,
congestion,moead-full,14,2,256.47811996135704,272.0,292.0,7.352941176470589,0,,,None,None,0,10,1,0,
congestion,moead-cl,15,2,256.47811996135704,349.0,397.0,13.753581661891118,0,559.5496999958414,4000,None,None,0,10,1,1,
congestion,moead-full,15,2,256.47811996135704,287.0,335.0,16.72473867595819,0,,,None,None,0,10,1,0,
congestion,moead-cl,16,2,256.47811996135704,291.0,345.0,18.556701030927837,0,528.3538000003318,4000,None,None,0,10,1,0,
congestion,moead-full,16,2,256.47811996135704,301.0,336.0,11.627906976744185,0,,,None,None,0,10,1,0,
congestion,moead-cl,17,2,256.47811996135704,380.0,398.0,4.736842105263158,0,529.2216999951052,4000,None,None,0,10,1,1,
congestion,moead-full,17,2,256.47811996135704,287.0,446.0,55.400696864111495,0,533.9371999943978,4000,None,None,0,10,1,1,
congestion,moead-cl,18,2,256.47811996135704,309.0,380.0,22.97734627831715,0,,,None,None,0,10,1,0,
congestion,moead-full,18,2,256.47811996135704,298.0,325.0,9.060402684563758,0,,,None,None,0,10,1,0,
congestion,moead-cl,19,2,256.47811996135704,345.0,308.0,-10.72463768115942,0,537.563300000329,4000,None,None,0,10,1,1,
congestion,moead-full,19,2,256.47811996135704,268.0,270.0,0.7462686567164178,0,,,None,None,0,10,1,0,
congestion,moead-cl,20,2,256.47811996135704,293.0,316.0,7.849829351535837,0,526.9264999951702,4000,None,None,0,10,1,1,
congestion,moead-full,20,2,256.47811996135704,276.0,276.0,0.0,0,,,None,None,0,10,1,0,
congestion,moead-cl,21,2,256.47811996135704,284.0,326.0,14.788732394366196,0,,,None,None,0,10,1,0,
congestion,moead-full,21,2,256.47811996135704,295.0,295.0,0.0,0,,,None,None,0,10,1,0,
congestion,moead-cl,22,2,256.47811996135704,287.0,388.0,35.19163763066202,0,543.7190999946324,4000,None,None,0,10,1,1,
congestion,moead-full,22,2,256.47811996135704,290.0,301.0,3.793103448275862,0,,,None,None,0,10,1,0,
congestion,moead-cl,23,2,256.47811996135704,362.0,390.0,7.734806629834254,0,524.9781000020448,4000,None,None,0,10,1,1,
congestion,moead-full,23,2,256.47811996135704,291.0,375.0,28.865979381443296,0,529.7686999983853,4000,None,None,0,10,1,1,
congestion,moead-cl,24,2,256.47811996135704,312.0,346.0,10.897435897435898,0,,,None,None,0,10,1,0,
congestion,moead-full,24,2,256.47811996135704,282.0,290.0,2.8368794326241136,0,,,None,None,0,10,1,0,
congestion,moead-cl,25,2,256.47811996135704,372.0,369.0,-0.8064516129032258,0,540.5946000028052,4000,None,None,0,10,1,1,
congestion,moead-full,25,2,256.47811996135704,278.0,310.0,11.510791366906476,0,,,None,None,0,10,1,0,
congestion,moead-cl,26,2,256.47811996135704,324.0,376.0,16.049382716049383,0,,,None,None,0,10,1,0,
congestion,moead-full,26,2,256.47811996135704,271.0,271.0,0.0,0,,,None,None,0,10,1,0,
congestion,moead-cl,27,2,256.47811996135704,296.0,364.0,22.972972972972975,0,,,None,None,0,10,1,0,
congestion,moead-full,27,2,256.47811996135704,286.0,418.0,46.15384615384615,0,537.3147999998764,4000,None,None,0,10,1,1,
congestion,moead-cl,28,2,256.47811996135704,412.0,538.0,30.582524271844658,0,534.7120000005816,4000,None,None,0,10,1,1,
congestion,moead-full,28,2,256.47811996135704,308.0,320.0,3.896103896103896,0,,,None,None,0,10,1,0,
congestion,moead-cl,29,2,256.47811996135704,369.0,477.0,29.268292682926827,0,548.2514999966952,4000,None,None,0,10,1,1,
congestion,moead-full,29,2,256.47811996135704,289.0,342.0,18.33910034602076,0,,,None,None,0,10,1,0,
congestion,moead-cl,30,2,256.47811996135704,353.0,316.0,-10.48158640226629,0,522.4433000039426,4000,None,None,0,10,1,1,
congestion,moead-full,30,2,256.47811996135704,263.0,482.0,83.26996197718631,0,528.899700002512,4000,None,None,0,10,1,1,
congestion,moead-cl,1,3,134.78621774996944,337.0,393.0,16.61721068249258,0,566.327900000033,4000,None,None,0,10,1,1,
congestion,moead-full,1,3,134.78621774996944,290.0,399.0,37.58620689655172,0,549.7374000042328,4000,None,None,0,10,1,1,
congestion,moead-cl,2,3,134.78621774996944,307.0,415.0,35.17915309446254,0,555.1371000037761,4000,None,None,0,10,1,1,
congestion,moead-full,2,3,134.78621774996944,312.0,407.0,30.448717948717945,0,555.2496000018436,4000,None,None,0,10,1,1,
congestion,moead-cl,3,3,134.78621774996944,303.0,439.0,44.884488448844884,0,546.6027000002214,4000,None,None,0,10,1,1,
congestion,moead-full,3,3,134.78621774996944,290.0,381.0,31.379310344827587,0,540.453499997966,4000,None,None,0,10,1,1,
congestion,moead-cl,4,3,134.78621774996944,299.0,447.0,49.49832775919732,0,572.9429999992135,4000,None,None,0,10,1,0,
congestion,moead-full,4,3,134.78621774996944,311.0,408.0,31.189710610932476,0,549.2968999969889,4000,None,None,0,10,1,1,
congestion,moead-cl,5,3,134.78621774996944,321.0,429.0,33.64485981308411,0,558.8694000034593,4000,None,None,0,10,1,1,
congestion,moead-full,5,3,134.78621774996944,312.0,365.0,16.98717948717949,0,552.0442999986699,4000,None,None,0,10,1,1,
congestion,moead-cl,6,3,134.78621774996944,352.0,419.0,19.03409090909091,0,545.6789000018034,4000,None,None,0,10,1,1,
congestion,moead-full,6,3,134.78621774996944,283.0,427.0,50.8833922261484,0,558.8232000009157,4000,None,None,0,10,1,1,
congestion,moead-cl,7,3,134.78621774996944,305.0,388.0,27.21311475409836,0,567.219099997601,4000,None,None,0,10,1,1,
congestion,moead-full,7,3,134.78621774996944,276.0,352.0,27.536231884057973,0,547.0712999958778,4000,None,None,0,10,1,1,
congestion,moead-cl,8,3,134.78621774996944,347.0,444.0,27.953890489913547,0,569.5670000059181,4000,None,None,0,10,1,1,
congestion,moead-full,8,3,134.78621774996944,292.0,350.0,19.863013698630137,0,555.3723999983049,4000,None,None,0,10,1,1,
congestion,moead-cl,9,3,134.78621774996944,317.0,401.0,26.498422712933756,0,549.9190000045928,4000,None,None,0,10,1,1,
congestion,moead-full,9,3,134.78621774996944,290.0,442.0,52.41379310344828,0,562.1828000003006,4000,None,None,0,10,1,1,
congestion,moead-cl,10,3,134.78621774996944,292.0,386.0,32.19178082191781,0,571.4097000018228,4000,None,None,0,10,1,1,
congestion,moead-full,10,3,134.78621774996944,273.0,321.0,17.582417582417584,0,551.4044000010472,4000,None,None,0,10,1,1,
congestion,moead-cl,11,3,134.78621774996944,454.0,436.0,-3.9647577092511015,0,575.4954000003636,4000,None,None,0,10,1,1,
congestion,moead-full,11,3,134.78621774996944,297.0,443.0,49.158249158249156,0,542.8750999999465,4000,None,None,0,10,1,1,
congestion,moead-cl,12,3,134.78621774996944,306.0,363.0,18.627450980392158,0,550.6386000051862,4000,None,None,0,10,1,1,
congestion,moead-full,12,3,134.78621774996944,298.0,372.0,24.832214765100673,0,575.5910999941989,4000,None,None,0,10,1,1,
congestion,moead-cl,13,3,134.78621774996944,361.0,412.0,14.127423822714682,0,559.398900004453,4000,None,None,0,10,1,1,
congestion,moead-full,13,3,134.78621774996944,286.0,446.0,55.94405594405595,0,555.1927999986219,4000,None,None,0,10,1,1,
congestion,moead-cl,14,3,134.78621774996944,278.0,350.0,25.899280575539567,0,565.6490999972448,4000,None,None,0,10,1,1,
congestion,moead-full,14,3,134.78621774996944,272.0,403.0,48.161764705882355,0,546.8190000028699,4000,None,None,0,10,1,1,
congestion,moead-cl,15,3,134.78621774996944,349.0,405.0,16.045845272206304,0,546.599100001913,4000,None,None,0,10,1,1,
congestion,moead-full,15,3,134.78621774996944,287.0,477.0,66.2020905923345,0,573.280500000692,4000,None,None,0,10,1,1,
congestion,moead-cl,16,3,134.78621774996944,291.0,364.0,25.085910652920962,0,557.321200001752,4000,None,None,0,10,1,1,
congestion,moead-full,16,3,134.78621774996944,301.0,362.0,20.26578073089701,0,566.8186999973841,4000,None,None,0,10,1,1,
congestion,moead-cl,17,3,134.78621774996944,380.0,396.0,4.2105263157894735,0,553.4339000005275,4000,None,None,0,10,1,1,
congestion,moead-full,17,3,134.78621774996944,287.0,412.0,43.55400696864111,0,545.8002000013948,4000,None,None,0,10,1,1,
congestion,moead-cl,18,3,134.78621774996944,309.0,370.0,19.741100323624593,0,555.9447999985423,4000,None,None,0,10,1,1,
congestion,moead-full,18,3,134.78621774996944,298.0,349.0,17.114093959731544,0,568.6894000027678,4000,None,None,0,10,1,1,
congestion,moead-cl,19,3,134.78621774996944,345.0,339.0,-1.7391304347826086,0,549.2492999983369,4000,None,None,0,10,1,1,
congestion,moead-full,19,3,134.78621774996944,268.0,394.0,47.01492537313433,0,572.8774000017438,4000,None,None,0,10,1,1,
congestion,moead-cl,20,3,134.78621774996944,293.0,362.0,23.549488054607508,0,544.3716000008862,4000,None,None,0,10,1,1,
congestion,moead-full,20,3,134.78621774996944,276.0,380.0,37.68115942028986,0,554.04709999857,4000,None,None,0,10,1,1,
congestion,moead-cl,21,3,134.78621774996944,284.0,413.0,45.42253521126761,0,560.8068000001367,4000,None,None,0,10,1,1,
congestion,moead-full,21,3,134.78621774996944,295.0,353.0,19.661016949152543,0,567.0497999963118,4000,None,None,0,10,1,1,
congestion,moead-cl,22,3,134.78621774996944,287.0,401.0,39.721254355400696,0,549.3143999992753,4000,None,None,0,10,1,1,
congestion,moead-full,22,3,134.78621774996944,290.0,395.0,36.206896551724135,0,577.4040999967838,4000,None,None,0,10,1,1,
congestion,moead-cl,23,3,134.78621774996944,362.0,471.0,30.11049723756906,0,564.888200002315,4000,None,None,0,10,1,1,
congestion,moead-full,23,3,134.78621774996944,291.0,507.0,74.22680412371135,0,542.9101999980048,4000,None,None,0,10,1,0,
