scenario,strategy,seed,instance,t_c,t_f,t_u,fault_type,aisle,reduction,f1_base,f1_event,deg_pct,timeout,n_done,n_total,completion_pct,n_replans,response_ms,response_ms_total,replan_evals,warn_t,warn_agv,maint_enter,detected,min_h,n_agv
compound,moead-cl,32,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,658.0,125.34246575342465,0,53,53,100.0,2,551.5525999981037,1090.7705999961763,8000,463.0,3,None,1,0.5665980839627908,10
compound,EHCO,33,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,328.0,708.0,115.85365853658536,0,53,53,100.0,2,125.20459999723244,231.1344999980065,8000,454.0,1,None,1,0.5633273337953326,10
compound,A*-GA,33,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,305.0,1071.0,251.14754098360655,0,53,53,100.0,0,,0.0,0,441.0,5,None,1,0.5583990665313342,10
compound,noFLC,33,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,328.0,645.0,96.64634146341463,0,53,53,100.0,2,119.83829999735462,225.62589999870397,8000,444.0,7,None,1,0.566241821717456,10
compound,moead-cl,33,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,328.0,595.0,81.40243902439023,0,53,53,100.0,2,565.7565999972576,1119.6875999958138,8000,459.0,0,None,1,0.5718279466875837,10
compound,EHCO,34,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,518.0,68.72964169381108,0,53,53,100.0,2,133.94110000081128,244.30500000016764,8000,445.0,6,None,1,0.598268921520748,10
compound,A*-GA,34,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,320.0,937.0,192.8125,0,53,53,100.0,0,,0.0,0,452.0,1,None,1,0.5589484710470689,10
compound,noFLC,34,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,546.0,77.85016286644951,0,53,53,100.0,2,129.283199999918,235.01820000092266,8000,445.0,6,None,1,0.598268921520748,10
compound,moead-cl,34,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,575.0,87.29641693811075,0,53,53,100.0,3,558.9353999966988,3879.500499999267,28000,436.0,7,526.0,1,0.5982410467461049,10
compound,EHCO,35,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,351.0,519.0,47.863247863247864,0,53,53,100.0,2,121.47929999991902,227.29679999974906,8000,446.0,7,None,1,0.5836779933494858,10
compound,A*-GA,35,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,299.0,792.0,164.88294314381272,0,53,53,100.0,0,,0.0,0,437.0,5,None,1,0.5604471050777237,10
compound,noFLC,35,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,351.0,525.0,49.572649572649574,0,53,53,100.0,2,120.4431999976805,232.55199999766774,8000,437.0,6,464.0,1,0.598175676546211,10
compound,moead-cl,35,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,351.0,481.0,37.03703703703704,0,53,53,100.0,2,558.0282000009902,1115.6628999997338,8000,438.0,6,None,1,0.5980626978355987,10
compound,EHCO,36,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,366.0,573.0,56.557377049180324,0,53,53,100.0,2,137.0296999994025,248.14259999766364,8000,462.0,6,None,1,0.5749701664320958,10
compound,A*-GA,36,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,780.0,149.20127795527156,0,53,53,100.0,0,,0.0,0,472.0,4,None,1,0.5614465572695408,10
compound,noFLC,36,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,366.0,518.0,41.53005464480874,0,53,53,100.0,2,134.9437000026228,242.33400000230176,8000,462.0,6,None,1,0.598227203329279,10
compound,moead-cl,36,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,366.0,573.0,56.557377049180324,0,53,53,100.0,2,560.8475000008184,1096.8128999993496,8000,462.0,6,None,1,0.5749701664320958,10
compound,EHCO,37,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,339.0,716.0,111.20943952802361,0,53,53,100.0,2,128.70599999951082,243.31299999903422,8000,451.0,5,None,1,0.5629692293548583,10
compound,A*-GA,37,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,291.0,712.0,144.67353951890033,0,53,53,100.0,0,,0.0,0,446.0,8,None,1,0.5628658265386768,10
compound,noFLC,37,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,339.0,549.0,61.94690265486725,0,53,53,100.0,3,127.93070000043372,500.9791000011319,28000,439.0,7,494.0,1,0.5982485155839797,10
compound,moead-cl,37,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,339.0,435.0,28.31858407079646,0,53,53,100.0,2,565.5434000000241,1126.5287999995053,8000,463.0,1,None,1,0.5998196938232843,10
compound,EHCO,38,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,322.0,832.0,158.38509316770185,0,53,53,100.0,2,137.85339999958524,255.5781000010029,8000,453.0,1,None,1,0.5599540037192005,10
compound,A*-GA,38,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,334.0,1407.0,321.25748502994014,0,53,53,100.0,0,,0.0,0,468.0,8,None,1,0.5580967821392889,10
compound,noFLC,38,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,322.0,1221.0,279.19254658385097,0,53,53,100.0,2,133.44239999787533,248.16399999690475,8000,453.0,1,None,1,0.5580658479819921,10
compound,moead-cl,38,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,322.0,708.0,119.87577639751552,0,53,53,100.0,3,558.2978000020375,3905.3867000002356,28000,461.0,9,None,1,0.5634982292962042,10
compound,EHCO,39,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,314.0,448.0,42.675159235668794,0,53,53,100.0,2,132.78060000084224,238.3345999987796,8000,447.0,2,None,1,0.5996306716786397,10
compound,A*-GA,39,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,316.0,737.0,133.22784810126583,0,53,53,100.0,0,,0.0,0,451.0,1,None,1,0.5620742946433048,10
compound,noFLC,39,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,314.0,448.0,42.675159235668794,0,53,53,100.0,2,130.6576999995741,237.59959999733837,8000,447.0,2,None,1,0.5996306716786397,10
compound,moead-cl,39,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,314.0,497.0,58.28025477707006,0,53,53,100.0,3,557.3302999982843,3954.7058999960427,28000,456.0,6,None,1,0.5878866731335166,10
compound,EHCO,40,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,270.0,441.0,63.33333333333333,0,53,53,100.0,2,125.1458000006096,232.07490000277176,8000,454.0,4,None,1,0.5997812468995454,10
compound,A*-GA,40,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,304.0,773.0,154.2763157894737,0,53,53,100.0,0,,0.0,0,465.0,0,None,1,0.5614842340248452,10
compound,noFLC,40,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,270.0,447.0,65.55555555555556,0,53,53,100.0,2,131.95669999913662,234.79539999971166,8000,454.0,4,None,1,0.5997812468995454,10
compound,moead-cl,40,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,270.0,420.0,55.55555555555556,0,53,53,100.0,2,573.9442999984021,1124.5085999980802,8000,454.0,4,None,1,0.5997812468995454,10
compound,EHCO,41,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,397.0,443.0,11.586901763224182,0,53,53,100.0,2,127.97190000128467,230.8052000007592,8000,439.0,2,None,1,0.5987045661617845,10
compound,A*-GA,41,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,291.0,781.0,168.3848797250859,0,53,53,100.0,0,,0.0,0,464.0,5,None,1,0.5612832041400169,10
compound,noFLC,41,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,397.0,564.0,42.0654911838791,0,53,53,100.0,2,125.24409999969066,230.66889999972773,8000,464.0,1,None,1,0.5774966465165001,10
compound,moead-cl,41,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,397.0,443.0,11.586901763224182,0,53,53,100.0,2,554.9879999998666,1098.3508999997866,8000,439.0,2,None,1,0.5987045661617845,10
compound,EHCO,42,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,371.0,444.0,19.67654986522911,0,53,53,100.0,2,134.5281999965664,252.48569999894244,8000,445.0,0,None,1,0.5998744488843623,10
compound,A*-GA,42,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,2996.0,892.0529801324503,0,53,53,100.0,0,,0.0,0,458.0,7,None,1,0.5571725432268059,10
compound,noFLC,42,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,371.0,862.0,132.34501347708897,0,53,53,100.0,2,131.50949999908335,249.01829999726033,8000,445.0,0,None,1,0.5595010846724415,10
compound,moead-cl,42,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,371.0,436.0,17.52021563342318,0,53,53,100.0,2,575.5480999978317,1123.2390999975905,8000,468.0,5,None,1,0.599681540729286,10
compound,EHCO,43,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,291.0,403.0,38.48797250859107,0,53,53,100.0,2,125.50740000006044,231.77600000053644,8000,452.0,0,None,1,0.5998697837622533,10
compound,A*-GA,43,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,280.0,1581.0,464.6428571428571,0,53,53,100.0,0,,0.0,0,452.0,7,None,1,0.5576702590130034,10
compound,noFLC,43,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,291.0,444.0,52.57731958762887,0,53,53,100.0,2,118.4858999986318,221.82889999749023,8000,483.0,6,None,1,0.599720572370563,10
compound,moead-cl,43,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,291.0,375.0,28.865979381443296,0,53,53,100.0,2,552.4695000021893,1122.3955000023125,8000,456.0,5,None,1,0.5999366403630809,10
compound,EHCO,44,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,305.0,563.0,84.59016393442623,0,53,53,100.0,3,141.73440000013215,583.3186999952886,28000,463.0,9,547.0,1,0.5982926383069684,10
compound,A*-GA,44,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,308.0,712.0,131.1688311688312,0,53,53,100.0,0,,0.0,0,452.0,7,None,1,0.5631449860650984,10
compound,noFLC,44,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,305.0,479.0,57.049180327868854,0,53,53,100.0,2,141.36710000093444,248.58140000287676,8000,463.0,9,None,1,0.5982926383069684,10
compound,moead-cl,44,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,305.0,451.0,47.868852459016395,0,53,53,100.0,2,553.7659999972675,1097.2006999945734,8000,463.0,9,None,1,0.5999404209879106,10
compound,EHCO,45,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,758.0,121.63742690058479,0,53,53,100.0,2,124.64779999936582,229.1077999980189,8000,458.0,2,None,1,0.5617311051704638,10
compound,A*-GA,45,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,304.0,952.0,213.15789473684214,0,53,53,100.0,0,,0.0,0,462.0,7,None,1,0.5588879279019252,10
compound,noFLC,45,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,705.0,106.14035087719299,0,53,53,100.0,2,119.45170000035432,221.52199999982258,8000,457.0,2,None,1,0.5636043750794035,10
compound,moead-cl,45,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,465.0,35.96491228070175,0,53,53,100.0,2,556.8603000028816,1118.1617000038386,8000,458.0,2,None,1,0.5982648343264841,10
compound,EHCO,46,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,744.0,148.0,0,53,53,100.0,2,136.51390000086394,252.54080000013346,8000,459.0,7,None,1,0.5621494528615414,10
compound,A*-GA,46,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,756.0,154.54545454545453,0,53,53,100.0,0,,0.0,0,459.0,3,None,1,0.561803568294488,10
compound,noFLC,46,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,441.0,47.0,0,53,53,100.0,2,126.47370000195224,232.90150000320864,8000,453.0,5,None,1,0.5998187877918851,10
compound,moead-cl,46,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,300.0,512.0,70.66666666666667,0,53,53,100.0,2,548.7528999983624,1094.3043999977817,8000,441.0,3,None,1,0.5983447994124159,10
compound,EHCO,47,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,551.0,76.6025641025641,0,53,53,100.0,3,132.67520000226796,518.7939000024926,28000,464.0,0,None,1,0.5786496266117824,10
compound,A*-GA,47,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,313.0,697.0,122.68370607028754,0,53,53,100.0,0,,0.0,0,462.0,8,None,1,0.5641054372312535,10
compound,noFLC,47,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,589.0,88.78205128205127,0,53,53,100.0,3,125.25999999706983,532.2990999920876,28000,464.0,0,None,1,0.5782761209839411,10
compound,moead-cl,47,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,312.0,480.0,53.84615384615385,0,53,53,100.0,2,581.5910999990592,1126.7148000006273,8000,464.0,0,None,1,0.5982270244580329,10
compound,EHCO,48,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,315.0,457.0,45.07936507936508,0,53,53,100.0,2,126.49389999933192,229.9983999982942,8000,444.0,1,None,1,0.5981863419530539,10
compound,A*-GA,48,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,308.0,610.0,98.05194805194806,0,53,53,100.0,0,,0.0,0,454.0,9,None,1,0.5697342373098042,10
compound,noFLC,48,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,315.0,496.0,57.460317460317455,0,53,53,100.0,2,127.90880000102334,230.7345000008354,8000,444.0,1,None,1,0.5981863419530539,10
compound,moead-cl,48,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,315.0,478.0,51.746031746031754,0,53,53,100.0,2,554.6957000005932,1104.1398999986995,8000,444.0,1,None,1,0.5981863419530539,10
compound,EHCO,49,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,310.0,510.0,64.51612903225806,0,53,53,100.0,2,130.02240000059828,249.14390000049025,8000,447.0,3,None,1,0.5980980329813596,10
compound,A*-GA,49,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,302.0,813.0,169.20529801324506,0,53,53,100.0,0,,0.0,0,453.0,5,None,1,0.5603055916506952,10
compound,noFLC,49,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,310.0,582.0,87.74193548387098,0,53,53,100.0,2,131.39439999940805,241.96669999946607,8000,463.0,4,578.0,1,0.5983040594861933,10
compound,moead-cl,49,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,310.0,475.0,53.2258064516129,0,53,53,100.0,2,593.6316000006627,1135.2092000015546,8000,450.0,0,None,1,0.5983492187821948,10
compound,EHCO,50,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,526.0,51.14942528735632,0,53,53,100.0,3,125.7729000026302,512.6438000006601,28000,428.0,6,None,1,0.5981554089866452,10
compound,A*-GA,50,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,299.0,787.0,163.21070234113714,0,53,53,100.0,0,,0.0,0,446.0,5,None,1,0.5606827273480518,10
compound,noFLC,50,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,530.0,52.29885057471264,0,53,53,100.0,3,124.19090000184951,520.3256999993755,28000,428.0,6,None,1,0.5981554089866452,10
compound,moead-cl,50,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,348.0,475.0,36.49425287356322,0,53,53,100.0,3,559.1679999997723,3892.6983999990625,28000,428.0,6,None,1,0.5981554089866452,10
compound,EHCO,51,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,282.0,424.0,50.35460992907801,0,53,53,100.0,2,129.10530000226572,242.48100000113482,8000,462.0,4,None,1,0.5998543389136544,10
compound,A*-GA,51,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,293.0,731.0,149.48805460750853,0,53,53,100.0,0,,0.0,0,448.0,4,None,1,0.5622392137319038,10
compound,noFLC,51,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,282.0,480.0,70.2127659574468,0,53,53,100.0,2,130.15269999959855,234.01799999919604,8000,442.0,8,None,1,0.5981057530120423,10
compound,moead-cl,51,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,282.0,427.0,51.41843971631206,0,53,53,100.0,2,569.7355000011157,1114.1596999987087,8000,438.0,0,None,1,0.5997419916017737,10
compound,EHCO,52,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,324.0,572.0,76.5432098765432,0,53,53,100.0,2,120.87389999942388,226.26519999903394,8000,448.0,3,None,1,0.5983188364557629,10
compound,A*-GA,52,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,301.0,796.0,164.45182724252493,0,53,53,100.0,0,,0.0,0,454.0,5,None,1,0.5606530425122712,10
compound,noFLC,52,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,324.0,476.0,46.913580246913575,0,53,53,100.0,2,120.42330000258517,227.06200000175158,8000,448.0,3,None,1,0.5983188364557629,10
compound,moead-cl,52,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,324.0,619.0,91.0493827160494,0,53,53,100.0,2,544.7284000001673,1087.4098999993294,8000,432.0,2,None,1,0.567248966798011,10
compound,EHCO,53,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,396.0,471.0,18.939393939393938,0,53,53,100.0,2,139.2440000017814,256.61480000417214,8000,443.0,1,None,1,0.598196863785345,10
compound,A*-GA,53,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,290.0,2444.0,742.7586206896552,0,53,53,100.0,0,,0.0,0,457.0,5,None,1,0.5575167969480666,10
compound,noFLC,53,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,396.0,542.0,36.868686868686865,0,53,53,100.0,3,127.84999999712454,563.8150999948266,28000,442.0,1,None,1,0.5829781205408814,10
compound,moead-cl,53,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,396.0,706.0,78.28282828282829,0,53,53,100.0,2,562.0643000002019,1111.8427999972482,8000,479.0,5,None,1,0.5645209122429522,10
compound,EHCO,54,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,352.0,870.0,147.1590909090909,0,53,53,100.0,2,132.93339999654563,254.96779999593855,8000,452.0,7,None,1,0.559521925043842,10
compound,A*-GA,54,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,323.0,1100.0,240.55727554179563,0,53,53,100.0,0,,0.0,0,466.0,8,None,1,0.5583107885015937,10
compound,noFLC,54,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,352.0,793.0,125.28409090909092,0,53,53,100.0,3,130.59269999939715,522.0393999989028,28000,442.0,6,None,1,0.5605467396209451,10
compound,moead-cl,54,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,352.0,558.0,58.52272727272727,0,53,53,100.0,2,579.9483999981021,1169.113499996456,8000,453.0,7,None,1,0.5982603519065139,10
compound,EHCO,55,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,359.0,471.0,31.197771587743734,0,53,53,100.0,2,138.85379999919678,245.684399997117,8000,451.0,5,None,1,0.5980690959539758,10
compound,A*-GA,55,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,751.0,157.1917808219178,0,53,53,100.0,0,,0.0,0,433.0,0,None,1,0.5612102267322322,10
compound,noFLC,55,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,359.0,493.0,37.32590529247911,0,53,53,100.0,2,128.2656000003044,240.17190000085975,8000,451.0,5,None,1,0.5980690959539758,10
compound,moead-cl,55,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,359.0,430.0,19.77715877437326,0,53,53,100.0,2,558.9753999993263,1100.5308999992849,8000,432.0,3,None,1,0.5999505004746833,10
compound,EHCO,56,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,410.0,19.883040935672515,0,53,53,100.0,2,123.46769999930984,228.06279999713297,8000,458.0,4,None,1,0.5998686332804501,10
compound,A*-GA,56,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,296.0,716.0,141.89189189189187,0,53,53,100.0,0,,0.0,0,457.0,3,None,1,0.563063673550488,10
compound,noFLC,56,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,663.0,93.85964912280701,0,53,53,100.0,3,119.71819999962463,657.398799998191,28000,455.0,8,None,1,0.5656898739051058,10
compound,moead-cl,56,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,342.0,436.0,27.485380116959064,0,53,53,100.0,2,565.5150000020512,1120.702700001857,8000,448.0,6,None,1,0.5997252224841336,10
compound,EHCO,57,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,277.0,418.0,50.90252707581227,0,53,53,100.0,2,121.62089999765158,223.0435999990732,8000,457.0,7,None,1,0.5996846552543207,10
compound,A*-GA,57,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,287.0,766.0,166.89895470383277,0,53,53,100.0,0,,0.0,0,460.0,4,None,1,0.5615900996832848,10
compound,noFLC,57,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,277.0,418.0,50.90252707581227,0,53,53,100.0,2,118.27000000266708,217.13990000353078,8000,457.0,7,None,1,0.5996846552543207,10
compound,moead-cl,57,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,277.0,418.0,50.90252707581227,0,53,53,100.0,2,546.416400000453,1090.703300000314,8000,457.0,7,None,1,0.5996846552543207,10
compound,EHCO,58,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,551.0,79.47882736156352,0,53,53,100.0,2,137.6425999987987,258.62639999832027,8000,459.0,1,None,1,0.5983266637613934,10
compound,A*-GA,58,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,318.0,765.0,140.56603773584905,0,53,53,100.0,0,,0.0,0,445.0,2,None,1,0.561154656440652,10
compound,noFLC,58,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,551.0,79.47882736156352,0,53,53,100.0,2,145.5390000010084,263.4814999983064,8000,459.0,1,None,1,0.5983266637613934,10
compound,moead-cl,58,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,307.0,574.0,86.97068403908796,0,53,53,100.0,3,593.1898999988334,3919.3425999983447,28000,470.0,3,None,1,0.5762560428449439,10
compound,EHCO,59,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,466.0,59.589041095890416,0,53,53,100.0,2,129.42390000171144,244.0877000008186,8000,446.0,0,None,1,0.5981863342402094,10
compound,A*-GA,59,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,298.0,814.0,173.15436241610738,0,53,53,100.0,0,,0.0,0,446.0,7,None,1,0.5602427486505834,10
compound,noFLC,59,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,529.0,81.16438356164383,0,53,53,100.0,2,118.62610000025597,224.6856999990996,8000,446.0,0,None,1,0.5981863342402094,10
compound,moead-cl,59,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,292.0,503.0,72.26027397260275,0,53,53,100.0,2,556.9464999971387,1099.093399996491,8000,446.0,0,None,1,0.5981863342402094,10
compound,EHCO,60,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,353.0,790.0,123.79603399433428,0,53,53,100.0,3,130.34200000038254,652.7615000013611,28000,462.0,9,None,1,0.5608872729412282,10
compound,A*-GA,60,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,297.0,550.0,85.18518518518519,0,53,53,100.0,0,,0.0,0,459.0,3,None,1,0.577819162440145,10
compound,noFLC,60,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,353.0,537.0,52.124645892351275,0,53,53,100.0,2,134.26949999848148,247.65719999777502,8000,457.0,4,507.0,1,0.5980956736834344,10
compound,moead-cl,60,1,145.26057330283172,190.33207060280972,247.36476891305452,thermal,4,0.5297749810856183,353.0,443.0,25.495750708215297,0,53,53,100.0,2,568.3474999968894,1143.6646999936784,8000,460.0,5,None,1,0.5998750893046452,10
compound,EHCO,31,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,635.0,135.1851851851852,0,53,53,100.0,3,120.06509999991977,664.8015000027954,28000,264.0,3,None,1,0.3438720343307633,10
compound,A*-GA,31,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,285.0,2815.0,887.719298245614,0,53,53,100.0,0,,0.0,0,268.0,4,None,1,0.3325096182819955,10
compound,noFLC,31,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,635.0,135.1851851851852,0,53,53,100.0,3,110.0393000015174,649.4485000002896,28000,264.0,3,None,1,0.3438720343307633,10
compound,moead-cl,31,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,270.0,635.0,135.1851851851852,0,53,53,100.0,3,555.4137999970408,3911.64629999912,28000,264.0,3,None,1,0.3438720343307633,10
compound,EHCO,32,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,292.0,647.0,121.57534246575344,0,53,53,100.0,3,132.08769999982906,792.5006000004942,28000,261.0,3,358.0,1,0.35188525247963603,10
compound,A*-GA,32,2,169.54583109393644,208.77067486885085,250.92645157168,vibration,3,0.7096103235264482,301.0,896.0,197.67441860465115,0,53,53,100.0,0,,0.0,0,260.0,9,None,1,0.33434609766834766,10
