seed,algo,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
13,NSGA-II-2obj,349.99999999999994,2399.2295453019606,1358.0,0.0,0.18802701133844266,0.7193947134070038,9,20000,0.845,0.07729382019787083,0.2086331885808601,0.39214211701873825,83.98081719522573,0.9600000000000007
13,NSGA-II-3obj,414.66666666666663,2790.881722959104,1306.8333333333335,0.0,0.3461336632499225,0.7180057937957008,76,20000,0.774,0.07300168520278673,0.20449226700881307,0.42568704203326657,85.05116435220641,1.1239999999999961
13,NSGA-III,351.6666666666667,2651.448436809133,1285.0000000000002,0.0,0.4408010250489547,0.2525198750794823,27,20000,0.815,0.07499554664141388,0.19834489079987117,0.2942282563262406,86.73856238270713,0.9500000000000007
13,MOEA/D,281.3333333333333,2183.294326989467,1297.8333333333335,0.0,0.8416818200231013,0.7673341532600177,79,20000,3.07,0.07731554281415551,0.21029997028169456,0.41132776889515665,85.50965879711066,0.7540000000000006
13,GA-SA,290.0,2397.508054057068,1283.6666666666667,0.0,0.5325020134038582,0.39621778066058494,1,20000,6.414,0.07722189503124467,0.19388171190831405,0.32180588617371186,81.97994042501259,0.7820000000000006
13,A*-GA,291.0,2430.2681673570723,1369.8333333333335,0.0,0.19330376102512367,1.0,1,20000,1.137,0.07992790962472793,0.19906627620158313,0.3323835915705251,84.67912741779638,0.7980000000000006
13,LWC,279.66666666666663,2469.1922212568065,1322.6666666666667,0.0,0.5891050086948019,0.4542793215288322,25,20000,0.804,0.07970676708727421,0.20470479324075164,0.3753476853977844,82.7944739283434,0.7640000000000006
14,AW-NSGA-II,275.66666666666663,2172.121681647974,1264.8333333333335,0.0,0.6446970437232379,0.6224366542327914,49,20000,0.808,0.08766116793773926,0.22603748789013178,0.36508515423413423,84.62701272146475,0.7520000000000006
14,NSGA-II-2obj,289.66666666666663,2419.797544116654,1319.8333333333335,0.0,0.20785384132771278,0.8876389831308088,11,20000,0.837,0.08940366024232622,0.20961608326377523,0.3806821065370489,80.77999509579362,0.7940000000000006
14,NSGA-II-3obj,281.0,2198.675507371685,1293.6666666666667,0.0,0.5946165796942346,0.6428191674304351,47,20000,0.82,0.08799376376817993,0.22905648599592465,0.4051372871346457,82.37873316634375,0.7680000000000006
14,NSGA-III,381.3333333333333,2491.15740818991,1262.166666666667,0.0,0.3484363652127584,0.27830094732809807,39,20000,0.848,0.08207325960455256,0.2009105328369447,0.3528364001997042,86.62449051938384,1.024
14,MOEA/D,269.6666666666667,2093.8591733122053,1269.0,0.0,0.675922156131131,0.6112453918109939,97,20000,3.117,0.08851105185423644,0.2461864715311075,0.35408174069181086,83.58974077968604,0.7340000000000005
14,GA-SA,281.0,2157.5698410056725,1233.6666666666667,0.0,0.6862548813581947,0.7229750027553977,1,20000,6.342,0.08586545765374771,0.24010947555194284,0.3886665830644147,85.6385851861076,0.7680000000000006
14,A*-GA,291.3333333333333,2085.337434104162,1327.3333333333333,0.0,0.12914755776498713,1.0,3,20000,1.13,0.09058436584628694,0.22224825545445548,0.32911704108194484,81.63532142570449,0.7840000000000006
14,LWC,286.66666666666663,2378.5028733755626,1259.5000000000002,0.0,0.5921926326049528,0.5560415515954743,10,20000,0.826,0.08567305892501555,0.24409121166036396,0.38038474616013085,85.45236772217774,0.7700000000000006
15,AW-NSGA-II,345.33333333333337,2409.2763556006435,1289.3333333333335,0.0,0.3855573321473113,0.32815883576711535,52,20000,0.85,0.11310309229085144,0.23861046435846467,0.34393147096209753,83.63520321819436,0.9460000000000007
15,NSGA-II-2obj,302.6666666666667,2366.21570014921,1367.3333333333333,0.0,0.15348621063248438,0.39575809344399115,7,20000,0.864,0.11734453143678278,0.2277300782606747,0.3030133643034827,80.7565367840281,0.8480000000000006
15,NSGA-II-3obj,320.6666666666667,2237.332221803042,1319.5,0.0,0.6047246591347755,0.6997288629912937,31,20000,0.764,0.1160367383466511,0.22099573489304014,0.2917986072870147,81.71405814719482,0.8720000000000007
15,NSGA-III,338.0,2158.1785126101126,1323.5,0.0,0.7879012371611749,0.7656122567892758,30,20000,0.827,0.11314984911848569,0.21738148481103792,0.2668212965278254,82.74842505872638,0.9240000000000007
15,MOEA/D,285.0,2159.4858801912783,1290.0,0.0,0.7732148380947031,0.7353739204590473,100,20000,3.083,0.11589403511169742,0.2265207764573971,0.34013719124456077,83.25491796236729,0.7800000000000006
15,GA-SA,278.3333333333333,2301.7024170991644,1264.3333333333335,0.0,0.5901157621596504,0.581555551773281,1,20000,6.387,0.11577432544195225,0.22806739761606765,0.32377056937287385,82.68544674948825,0.7600000000000006
15,A*-GA,298.33333333333337,2392.4007902348003,1356.6666666666667,0.0,0.11073171156367322,1.0,1,20000,1.093,0.11988010148551256,0.23972555063479917,0.3281578062051955,84.5219093577329,0.8200000000000006
15,LWC,283.6666666666667,2270.459981807289,1307.9999999999998,0.0,0.5917531024492768,0.548328991610953,61,20000,0.789,0.11639480189357557,0.23180999237380107,0.3182619038187531,81.98603951271579,0.7760000000000006
16,AW-NSGA-II,288.3333333333333,2614.487598327615,1384.3333333333333,0.0,0.501610801993163,0.5051639434853507,18,20000,0.79,0.09634292692617681,0.2415687370280356,0.4839138177987625,82.56002645471258,0.7900000000000006
16,NSGA-II-2obj,300.6666666666667,2647.5644889456025,1419.1666666666665,0.0,0.1319634276524587,0.5383385427067394,8,20000,0.855,0.0965572128525308,0.21763504372635345,0.4548655200139611,82.7644923820871,0.8260000000000006
16,NSGA-II-3obj,308.3333333333333,2433.2724201717074,1370.6666666666667,0.0,0.4140152509239381,0.5067991400052103,43,20000,0.778,0.09456961068688938,0.24224281430217054,0.403350913130337,84.05326878894316,0.8500000000000006
