scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,agnostic,9,2,256.47811996135704,373.0,396.0,6.166219839142091,0,676.3462000017171,4000,None,None,0,10,1,1,
congestion,agnostic,10,2,256.47811996135704,284.0,325.0,14.43661971830986,0,,,None,None,0,10,1,0,
congestion,agnostic,11,2,256.47811996135704,321.0,437.0,36.13707165109034,0,,,None,None,0,10,1,0,
congestion,agnostic,12,2,256.47811996135704,313.0,373.0,19.169329073482427,0,,,None,None,0,10,1,0,
congestion,agnostic,13,2,256.47811996135704,312.0,384.0,23.076923076923077,0,353.53959999702056,4000,None,None,0,10,1,1,
congestion,agnostic,14,2,256.47811996135704,280.0,315.0,12.5,0,,,None,None,0,10,1,0,
congestion,agnostic,15,2,256.47811996135704,369.0,464.0,25.745257452574528,0,333.27729999655276,4000,None,None,0,10,1,1,
congestion,agnostic,16,2,256.47811996135704,300.0,376.0,25.333333333333336,0,363.22930000096676,4000,None,None,0,10,1,1,
congestion,agnostic,17,2,256.47811996135704,391.0,313.0,-19.948849104859335,0,746.0834000012255,4000,None,None,0,10,1,1,
congestion,agnostic,18,2,256.47811996135704,428.0,398.0,-7.009345794392523,0,740.8259000003454,4000,None,None,0,10,1,1,
congestion,agnostic,19,2,256.47811996135704,308.0,369.0,19.805194805194805,0,,,None,None,0,10,1,0,
congestion,agnostic,20,2,256.47811996135704,399.0,321.0,-19.548872180451127,0,741.3401000012527,4000,None,None,0,10,1,1,
congestion,agnostic,21,2,256.47811996135704,337.0,426.0,26.409495548961427,0,605.7584000009228,4000,None,None,0,10,1,1,
congestion,agnostic,22,2,256.47811996135704,344.0,446.0,29.651162790697676,0,360.8031000003393,4000,None,None,0,10,1,1,
congestion,agnostic,23,2,256.47811996135704,357.0,523.0,46.49859943977591,0,733.799600002385,4000,None,None,0,10,1,1,
congestion,agnostic,24,2,256.47811996135704,275.0,312.0,13.454545454545455,0,355.4870000007213,4000,None,None,0,10,1,1,
congestion,agnostic,25,2,256.47811996135704,356.0,416.0,16.853932584269664,0,675.7814999982656,4000,None,None,0,10,1,1,
congestion,agnostic,26,2,256.47811996135704,285.0,329.0,15.43859649122807,0,,,None,None,0,10,1,0,
congestion,agnostic,27,2,256.47811996135704,473.0,442.0,-6.553911205073996,0,735.3836000002048,4000,None,None,0,10,1,1,
congestion,agnostic,28,2,256.47811996135704,335.0,482.0,43.88059701492537,0,736.5816000019549,4000,None,None,0,10,1,1,
congestion,agnostic,29,2,256.47811996135704,348.0,376.0,8.045977011494253,0,329.4881000001624,4000,None,None,0,10,1,1,
congestion,agnostic,30,2,256.47811996135704,302.0,378.0,25.165562913907287,0,,,None,None,0,10,1,0,
congestion,agnostic,1,3,134.78621774996944,316.0,433.0,37.0253164556962,0,951.9824000017252,4000,None,None,0,10,1,0,
congestion,agnostic,2,3,134.78621774996944,325.0,391.0,20.307692307692307,0,918.5876000010467,4000,None,None,0,10,1,1,
congestion,agnostic,3,3,134.78621774996944,307.0,384.0,25.0814332247557,0,898.8905000005616,4000,None,None,0,10,1,1,
congestion,agnostic,4,3,134.78621774996944,394.0,590.0,49.746192893401016,0,966.1426999991818,4000,None,None,0,10,1,1,
congestion,agnostic,5,3,134.78621774996944,334.0,412.0,23.353293413173652,0,975.7165000009991,4000,None,None,0,10,1,0,
congestion,agnostic,6,3,134.78621774996944,297.0,414.0,39.39393939393939,0,915.7348999979149,4000,None,None,0,10,1,0,
congestion,agnostic,7,3,134.78621774996944,355.0,399.0,12.394366197183098,0,875.592600001255,4000,None,None,0,10,1,0,
congestion,agnostic,8,3,134.78621774996944,350.0,338.0,-3.428571428571429,0,959.2076000008092,4000,None,None,0,10,1,1,
congestion,agnostic,9,3,134.78621774996944,373.0,452.0,21.179624664879356,0,890.1915999995254,4000,None,None,0,10,1,1,
congestion,agnostic,10,3,134.78621774996944,284.0,335.0,17.95774647887324,0,901.8481999992218,4000,None,None,0,10,1,1,
congestion,agnostic,11,3,134.78621774996944,321.0,472.0,47.0404984423676,0,933.3275999997568,4000,None,None,0,10,1,1,
congestion,agnostic,12,3,134.78621774996944,313.0,430.0,37.38019169329074,0,931.7673000005016,4000,None,None,0,10,1,1,
congestion,agnostic,13,3,134.78621774996944,312.0,465.0,49.03846153846153,0,980.5840000008175,4000,None,None,0,10,1,0,
congestion,agnostic,14,3,134.78621774996944,280.0,457.0,63.21428571428571,0,861.8265000004612,4000,None,None,0,10,1,1,
congestion,agnostic,15,3,134.78621774996944,369.0,614.0,66.39566395663957,0,897.0504999997502,4000,None,None,0,10,1,0,
congestion,agnostic,16,3,134.78621774996944,300.0,392.0,30.666666666666664,0,926.977999999508,4000,None,None,0,10,1,1,
congestion,agnostic,17,3,134.78621774996944,391.0,340.0,-13.043478260869565,0,828.753300000244,4000,None,None,0,10,1,1,
congestion,agnostic,18,3,134.78621774996944,428.0,530.0,23.83177570093458,0,837.5682000005327,4000,None,None,0,10,1,1,
congestion,agnostic,19,3,134.78621774996944,308.0,333.0,8.116883116883116,0,861.4801000003354,4000,None,None,0,10,1,1,
congestion,agnostic,20,3,134.78621774996944,399.0,417.0,4.511278195488721,0,940.2751999987231,4000,None,None,0,10,1,1,
